Timestamp,Atribration_id,dlc,data
1757545850.4737952,0x18820810,3,07020f
1757545850.4739108,0x18820810,8,102020436f6e7469
1757545850.4740393,0x18820810,7,006e756f757300
1757545850.4741473,0x18820810,3,070202
1757545850.474227,0x18820810,3,101e00
1757545850.4743397,0x19000410,3,071fff
1757545850.4770215,0x19000410,3,101fff
1757545850.4790475,0x19000410,3,101fff
1757545850.479127,0x19000410,3,071fff
1757545850.4795244,0x19000410,3,101fff
1757545850.6211886,0x18820810,1,12
1757545850.6214516,0x19000410,3,121fff
1757545850.682661,0x18820810,3,07020f
1757545850.6827843,0x18820810,8,102020436f6e7469
1757545850.6829166,0x18820810,7,006e756f757300
1757545850.682997,0x18820810,3,070202
1757545850.6831112,0x18820810,3,101e00
1757545850.6831932,0x19000410,3,071fff
1757545850.6855257,0x19000410,3,101fff
1757545850.6873584,0x19000410,3,101fff
1757545850.6874375,0x19000410,3,071fff
1757545850.6877987,0x19000410,3,101fff
1757545850.8915284,0x18820810,3,07020f
1757545850.8916597,0x18820810,8,102020436f6e7469
1757545850.8917892,0x18820810,7,006e756f757300
1757545850.8918717,0x18820810,3,070202
1757545850.891987,0x18820810,3,101e00
1757545850.8920987,0x19000410,3,071fff
1757545850.894499,0x19000410,3,101fff
1757545850.8963308,0x19000410,3,101fff
1757545850.89641,0x19000410,3,071fff
1757545850.8967767,0x19000410,3,101fff
1757545851.1004033,0x18820810,3,07020f
1757545851.1005323,0x18820810,8,102020436f6e7469
1757545851.100666,0x18820810,7,006e756f757300
1757545851.100747,0x18820810,3,070202
1757545851.1008596,0x18820810,3,101e00
1757545851.1009684,0x19000410,3,071fff
1757545851.1037452,0x19000410,3,101fff
1757545851.1057727,0x19000410,3,101fff
1757545851.1058524,0x19000410,3,071fff
1757545851.1062543,0x19000410,3,101fff
1757545851.1290329,0x18820810,1,12
1757545851.1293592,0x19000410,3,121fff
1757545851.3092742,0x18820810,3,07020f
1757545851.3094094,0x18820810,8,102020436f6e7469
1757545851.309537,0x18820810,7,006e756f757300
1757545851.3096168,0x18820810,3,070202
1757545851.3097355,0x18820810,3,101e00
1757545851.3098145,0x19000410,3,071fff
1757545851.3125808,0x19000410,3,101fff
1757545851.3146071,0x19000410,3,101fff
1757545851.3146868,0x19000410,3,071fff
1757545851.3150902,0x19000410,3,101fff
1757545851.5181527,0x18820810,3,07020f
1757545851.51828,0x18820810,8,102020436f6e7469
1757545851.5184145,0x18820810,7,006e756f757300
1757545851.5184946,0x18820810,3,070202
1757545851.518608,0x18820810,3,101e00
1757545851.5187178,0x19000410,3,071fff
1757545851.521034,0x19000410,3,101fff
1757545851.5228708,0x19000410,3,101fff
1757545851.5229502,0x19000410,3,071fff
1757545851.5233068,0x19000410,3,101fff
1757545851.6368876,0x18820810,1,12
1757545851.6371431,0x19000410,3,121fff
1757545851.7270234,0x18820810,3,07020f
1757545851.7271547,0x18820810,8,102020436f6e7469
1757545851.7272878,0x18820810,7,006e756f757300
1757545851.7273715,0x18820810,3,070202
1757545851.7274823,0x18820810,3,101e00
1757545851.7275949,0x19000410,3,071fff
1757545851.7298748,0x19000410,3,101fff
1757545851.7317066,0x19000410,3,101fff
1757545851.7317872,0x19000410,3,071fff
1757545851.732149,0x19000410,3,101fff
1757545851.9358978,0x18820810,3,07020f
1757545851.9360352,0x18820810,8,102020436f6e7469
1757545851.9361591,0x18820810,7,006e756f757300
1757545851.93624,0x18820810,3,070202
1757545851.9363587,0x18820810,3,101e00
1757545851.9364383,0x19000410,3,071fff
1757545851.9391174,0x19000410,3,101fff
1757545851.941144,0x19000410,3,101fff
1757545851.9412231,0x19000410,3,071fff
1757545851.941627,0x19000410,3,101fff
1757545852.144738,0x18820810,1,12
1757545852.144819,0x18820810,3,07020f
1757545852.1449788,0x18820810,8,102020436f6e7469
1757545852.1450999,0x18820810,7,006e756f757300
1757545852.1451855,0x18820810,3,070202
1757545852.1452973,0x18820810,3,101e00
1757545852.1453762,0x19000410,3,121fff
1757545852.145499,0x19000410,3,071fff
1757545852.1481705,0x19000410,3,101fff
1757545852.150197,0x19000410,3,101fff
1757545852.1502798,0x19000410,3,071fff
1757545852.1506803,0x19000410,3,101fff
1757545852.3536482,0x18820810,3,07020f
1757545852.3537853,0x18820810,8,102020436f6e7469
1757545852.353908,0x18820810,7,006e756f757300
1757545852.3539896,0x18820810,3,070202
1757545852.3541057,0x18820810,3,101e00
1757545852.3542144,0x19000410,3,071fff
1757545852.3566291,0x19000410,3,101fff
1757545852.3584616,0x19000410,3,101fff
1757545852.3585424,0x19000410,3,071fff
1757545852.3589027,0x19000410,3,101fff
1757545852.562522,0x18820810,3,07020f
1757545852.5626526,0x18820810,8,102020436f6e7469
1757545852.5627856,0x18820810,7,006e756f757300
1757545852.56287,0x18820810,3,070202
1757545852.562979,0x18820810,3,101e00
1757545852.5630608,0x19000410,3,071fff
1757545852.5653822,0x19000410,3,101fff
1757545852.5672138,0x19000410,3,101fff
1757545852.5672932,0x19000410,3,071fff
1757545852.567656,0x19000410,3,101fff
1757545852.6484938,0x18820810,1,12
1757545852.648742,0x19000410,3,121fff
1757545852.771396,0x18820810,3,07020f
1757545852.7715268,0x18820810,8,102020436f6e7469
1757545852.7716563,0x18820810,7,006e756f757300
1757545852.7717364,0x18820810,3,070202
1757545852.7718532,0x18820810,3,101e00
1757545852.7719638,0x19000410,3,071fff
1757545852.7746825,0x19000410,3,101fff
1757545852.776709,0x19000410,3,101fff
1757545852.776789,0x19000410,3,071fff
1757545852.7771928,0x19000410,3,101fff
1757545852.980271,0x18820810,3,07020f
1757545852.9803996,0x18820810,8,102020436f6e7469
1757545852.9805322,0x18820810,7,006e756f757300
1757545852.980612,0x18820810,3,070202
1757545852.9807284,0x18820810,3,101e00
1757545852.980809,0x19000410,3,071fff
1757545852.9834569,0x19000410,3,101fff
1757545852.9854844,0x19000410,3,101fff
1757545852.9855652,0x19000410,3,071fff
1757545852.9859617,0x19000410,3,101fff
1757545853.156344,0x18820810,1,12
1757545853.1565278,0x19000410,3,121fff
1757545853.189139,0x18820810,3,07020f
1757545853.1892736,0x18820810,8,102020436f6e7469
1757545853.1894038,0x18820810,7,006e756f757300
1757545853.1894836,0x18820810,3,070202
1757545853.1895995,0x18820810,3,101e00
1757545853.1897087,0x19000410,3,071fff
1757545853.1919682,0x19000410,3,101fff
1757545853.1937995,0x19000410,3,101fff
1757545853.1938791,0x19000410,3,071fff
1757545853.1942465,0x19000410,3,101fff
1757545853.39802,0x18820810,3,07020f
1757545853.3981512,0x18820810,8,102020436f6e7469
1757545853.3982809,0x18820810,7,006e756f757300
1757545853.3983612,0x18820810,3,070202
1757545853.398477,0x18820810,3,101e00
1757545853.3985598,0x19000410,3,071fff
1757545853.4009454,0x19000410,3,101fff
1757545853.402774,0x19000410,3,101fff
1757545853.402855,0x19000410,3,071fff
1757545853.4032161,0x19000410,3,101fff
1757545853.606891,0x18820810,3,07020f
1757545853.607024,0x18820810,8,102020436f6e7469
1757545853.6071548,0x18820810,7,006e756f757300
1757545853.6072366,0x18820810,3,070202
1757545853.6073499,0x18820810,3,101e00
1757545853.6074307,0x19000410,3,071fff
1757545853.6101818,0x19000410,3,101fff
1757545853.6122081,0x19000410,3,101fff
1757545853.6122885,0x19000410,3,071fff
1757545853.6126904,0x19000410,3,101fff
1757545853.6641977,0x18820810,1,12
1757545853.6644225,0x19000410,3,121fff
1757545853.8157663,0x18820810,3,07020f
1757545853.8158987,0x18820810,8,102020436f6e7469
1757545853.8160284,0x18820810,7,006e756f757300
1757545853.8161082,0x18820810,3,070202
1757545853.8162239,0x18820810,3,101e00
1757545853.8163052,0x19000410,3,071fff
1757545853.8190072,0x19000410,3,101fff
1757545853.8210342,0x19000410,3,101fff
1757545853.8211138,0x19000410,3,071fff
1757545853.82152,0x19000410,3,101fff
1757545854.0246372,0x18820810,3,07020f
1757545854.0247684,0x18820810,8,102020436f6e7469
1757545854.0249014,0x18820810,7,006e756f757300
1757545854.0249836,0x18820810,3,070202
1757545854.0250955,0x18820810,3,101e00
1757545854.0252032,0x19000410,3,071fff
1757545854.0274556,0x19000410,3,101fff
1757545854.0292866,0x19000410,3,101fff
1757545854.0293672,0x19000410,3,071fff
1757545854.029734,0x19000410,3,101fff
1757545854.1720428,0x18820810,1,12
1757545854.172213,0x19000410,3,121fff
1757545854.23351,0x18820810,3,07020f
1757545854.2336457,0x18820810,8,102020436f6e7469
1757545854.233773,0x18820810,7,006e756f757300
1757545854.2338822,0x18820810,3,070202
1757545854.2339623,0x18820810,3,101e00
1757545854.234071,0x19000410,3,071fff
1757545854.2362988,0x19000410,3,101fff
1757545854.2381313,0x19000410,3,101fff
1757545854.2382104,0x19000410,3,071fff
1757545854.2385771,0x19000410,3,101fff
1757545854.442391,0x18820810,3,07020f
1757545854.4425178,0x18820810,8,102020436f6e7469
1757545854.4426498,0x18820810,7,006e756f757300
1757545854.442732,0x18820810,3,070202
1757545854.4428496,0x18820810,3,101e00
1757545854.4429338,0x19000410,3,071fff
1757545854.4457393,0x19000410,3,101fff
1757545854.4477668,0x19000410,3,101fff
1757545854.4478464,0x19000410,3,071fff
1757545854.448249,0x19000410,3,101fff
1757545854.6512642,0x18820810,3,07020f
1757545854.6513925,0x18820810,8,102020436f6e7469
1757545854.6515276,0x18820810,7,006e756f757300
1757545854.651608,0x18820810,3,070202
1757545854.6517212,0x18820810,3,101e00
1757545854.651801,0x19000410,3,071fff
1757545854.6545022,0x19000410,3,101fff
1757545854.656529,0x19000410,3,101fff
1757545854.656608,0x19000410,3,071fff
1757545854.657012,0x19000410,3,101fff
1757545854.679892,0x18820810,1,12
1757545854.680196,0x19000410,3,121fff
1757545854.8601325,0x18820810,3,07020f
1757545854.860268,0x18820810,8,102020436f6e7469
1757545854.8603973,0x18820810,7,006e756f757300
1757545854.8604796,0x18820810,3,070202
1757545854.8605945,0x18820810,3,101e00
1757545854.8606746,0x19000410,3,071fff
1757545854.8630285,0x19000410,3,101fff
1757545854.8648593,0x19000410,3,101fff
1757545854.8649392,0x19000410,3,071fff
1757545854.8653002,0x19000410,3,101fff
1757545855.0690093,0x18820810,3,07020f
1757545855.0691397,0x18820810,8,102020436f6e7469
1757545855.0692806,0x18820810,7,006e756f757300
1757545855.0693612,0x18820810,3,070202
1757545855.069472,0x18820810,3,101e00
1757545855.0695527,0x19000410,3,071fff
1757545855.0719995,0x19000410,3,101fff
1757545855.0738313,0x19000410,3,101fff
1757545855.0739112,0x19000410,3,071fff
1757545855.074277,0x19000410,3,101fff
1757545855.187753,0x18820810,1,12
1757545855.1879766,0x19000410,3,121fff
1757545855.2778816,0x18820810,3,07020f
1757545855.2780173,0x18820810,8,102020436f6e7469
1757545855.2781444,0x18820810,7,006e756f757300
1757545855.2782536,0x18820810,3,070202
1757545855.2783358,0x18820810,3,101e00
1757545855.2784452,0x19000410,3,071fff
1757545855.2810931,0x19000410,3,101fff
1757545855.28312,0x19000410,3,101fff
1757545855.2831995,0x19000410,3,071fff
1757545855.283603,0x19000410,3,101fff
1757545855.4867668,0x18820810,3,07020f
1757545855.4868934,0x18820810,8,102020436f6e7469
1757545855.4870245,0x18820810,7,006e756f757300
1757545855.4871109,0x18820810,3,070202
1757545855.4872303,0x18820810,3,101e00
1757545855.4873207,0x19000410,3,071fff
1757545855.4900823,0x19000410,3,101fff
1757545855.4921067,0x19000410,3,101fff
1757545855.4921942,0x19000410,3,071fff
1757545855.4925866,0x19000410,3,101fff
1757545855.6956172,0x18820810,1,12
1757545855.6957104,0x18820810,3,07020f
1757545855.6958334,0x18820810,8,102020436f6e7469
1757545855.6959636,0x18820810,7,006e756f757300
1757545855.6960506,0x18820810,3,070202
1757545855.6961715,0x18820810,3,101e00
1757545855.6962593,0x19000410,3,121fff
1757545855.6963472,0x19000410,3,071fff
1757545855.6985936,0x19000410,3,101fff
1757545855.7004251,0x19000410,3,101fff
1757545855.7005126,0x19000410,3,071fff
1757545855.7008722,0x19000410,3,101fff
1757545855.9045174,0x18820810,3,07020f
1757545855.9046445,0x18820810,8,102020436f6e7469
1757545855.9047725,0x18820810,7,006e756f757300
1757545855.904862,0x18820810,3,070202
1757545855.9049833,0x18820810,3,101e00
1757545855.9050713,0x19000410,3,071fff
1757545855.9073505,0x19000410,3,101fff
1757545855.909185,0x19000410,3,101fff
1757545855.9092724,0x19000410,3,071fff
1757545855.909629,0x19000410,3,101fff
1757545856.1133869,0x18820810,3,07020f
1757545856.1135187,0x18820810,8,102020436f6e7469
1757545856.113649,0x18820810,7,006e756f757300
1757545856.1137362,0x18820810,3,070202
1757545856.1138234,0x18820810,3,101e00
1757545856.1139457,0x19000410,3,071fff
1757545856.1165931,0x19000410,3,101fff
1757545856.1186197,0x19000410,3,101fff
1757545856.1187072,0x19000410,3,071fff
1757545856.1190996,0x19000410,3,101fff
1757545856.1993568,0x18820810,1,12
1757545856.1996825,0x19000410,3,121fff
1757545856.322259,0x18820810,3,07020f
1757545856.322392,0x18820810,8,102020436f6e7469
1757545856.322522,0x18820810,7,006e756f757300
1757545856.3226123,0x18820810,3,070202
1757545856.3226995,0x18820810,3,101e00
1757545856.3228261,0x19000410,3,071fff
1757545856.3256216,0x19000410,3,101fff
1757545856.3276496,0x19000410,3,101fff
1757545856.3277364,0x19000410,3,071fff
1757545856.328131,0x19000410,3,101fff
1757545856.5311375,0x18820810,3,07020f
1757545856.5312653,0x18820810,8,102020436f6e7469
1757545856.531395,0x18820810,7,006e756f757300
1757545856.5314856,0x18820810,3,070202
1757545856.5315752,0x18820810,3,101e00
1757545856.5316987,0x19000410,3,071fff
1757545856.5340824,0x19000410,3,101fff
1757545856.5359142,0x19000410,3,101fff
1757545856.5360007,0x19000410,3,071fff
1757545856.5363567,0x19000410,3,101fff
1757545856.5376694,0x19000410,3,121fef
1757545856.5393777,0x18820810,3,07020f
1757545856.5395126,0x18820810,8,1020204275727374
1757545856.539645,0x18820810,7,00206d6f646500
1757545856.5397317,0x19000410,3,071fef
1757545856.5421827,0x19000410,3,101fef
1757545856.5440178,0x19000410,3,101fef
1757545856.684974,0x19000410,3,121fff
1757545856.7400086,0x18820810,3,07020f
1757545856.7401397,0x18820810,8,1020204275727374
1757545856.7402713,0x18820810,7,00206d6f646500
1757545856.740358,0x18820810,3,070202
1757545856.7404816,0x18820810,3,101e00
1757545856.740568,0x19000410,3,071fff
1757545856.742988,0x19000410,3,101fff
1757545856.7448227,0x19000410,3,101fff
1757545856.7449093,0x19000410,3,071fff
1757545856.745268,0x19000410,3,101fff
1757545856.9488826,0x18820810,3,07020f
1757545856.9490135,0x18820810,8,1020204275727374
1757545856.9491453,0x18820810,7,00206d6f646500
1757545856.9492319,0x18820810,3,070202
1757545856.9493556,0x18820810,3,101e00
1757545856.9494436,0x19000410,3,071fff
1757545856.9522262,0x19000410,3,101fff
1757545856.9542522,0x19000410,3,101fff
1757545856.954339,0x19000410,3,071fff
1757545856.9547293,0x19000410,3,101fff
1757545857.157758,0x18820810,3,07020f
1757545857.157888,0x18820810,8,1020204275727374
1757545857.1580205,0x18820810,7,00206d6f646500
1757545857.1581075,0x18820810,3,070202
1757545857.1582282,0x18820810,3,101e00
1757545857.158315,0x19000410,3,071fff
1757545857.1609871,0x19000410,3,101fff
1757545857.1630123,0x19000410,3,101fff
1757545857.1630995,0x19000410,3,071fff
1757545857.163495,0x19000410,3,101fff
1757545857.1904836,0x18820810,1,12
1757545857.1906471,0x19000410,3,121fff
1757545857.3666434,0x18820810,3,07020f
1757545857.3667698,0x18820810,8,1020204275727374
1757545857.3668935,0x18820810,7,00206d6f646500
1757545857.366981,0x18820810,3,070202
1757545857.367104,0x18820810,3,101e00
1757545857.3671913,0x19000410,3,071fff
1757545857.369497,0x19000410,3,101fff
1757545857.3713262,0x19000410,3,101fff
1757545857.3714128,0x19000410,3,071fff
1757545857.3717701,0x19000410,3,101fff
1757545857.5755062,0x18820810,3,07020f
1757545857.5756335,0x18820810,8,1020204275727374
1757545857.5757732,0x18820810,7,00206d6f646500
1757545857.575863,0x18820810,3,070202
1757545857.5759501,0x18820810,3,101e00
1757545857.5760748,0x19000410,3,071fff
1757545857.5784626,0x19000410,3,101fff
1757545857.5802944,0x19000410,3,101fff
1757545857.5803816,0x19000410,3,071fff
1757545857.580736,0x19000410,3,101fff
1757545857.6983411,0x18820810,1,12
1757545857.698631,0x19000410,3,121fff
1757545857.7843814,0x18820810,3,07020f
1757545857.7845075,0x18820810,8,1020204275727374
1757545857.7846444,0x18820810,7,00206d6f646500
1757545857.7847338,0x18820810,3,070202
1757545857.7848217,0x18820810,3,101e00
1757545857.7849422,0x19000410,3,071fff
1757545857.7875705,0x19000410,3,101fff
1757545857.7895951,0x19000410,3,101fff
1757545857.789682,0x19000410,3,071fff
1757545857.790075,0x19000410,3,101fff
1757545857.9932559,0x18820810,3,07020f
1757545857.9933815,0x18820810,8,1020204275727374
1757545857.9935184,0x18820810,7,00206d6f646500
1757545857.993606,0x18820810,3,070202
1757545857.9937232,0x18820810,3,101e00
1757545857.993808,0x19000410,3,071fff
1757545857.9965453,0x19000410,3,101fff
1757545857.9985726,0x19000410,3,101fff
1757545857.9986615,0x19000410,3,071fff
1757545857.9990492,0x19000410,3,101fff
1757545858.2021263,0x18820810,3,07020f
1757545858.2022579,0x18820810,8,1020204275727374
1757545858.2023902,0x18820810,7,00206d6f646500
1757545858.2024777,0x18820810,3,070202
1757545858.2026005,0x18820810,3,101e00
1757545858.2026923,0x19000410,3,071fff
1757545858.2049868,0x19000410,3,101fff
1757545858.2061977,0x18820810,1,12
1757545858.206822,0x19000410,3,101fff
1757545858.2069092,0x19000410,3,071fff
1757545858.2072642,0x19000410,3,101fff
1757545858.2073517,0x19000410,3,121fff
1757545858.4110038,0x18820810,3,07020f
1757545858.411131,0x18820810,8,1020204275727374
1757545858.4112668,0x18820810,7,00206d6f646500
1757545858.411356,0x18820810,3,070202
1757545858.4114428,0x18820810,3,101e00
1757545858.4115646,0x19000410,3,071fff
1757545858.4138165,0x19000410,3,101fff
1757545858.4156487,0x19000410,3,101fff
1757545858.4157352,0x19000410,3,071fff
1757545858.416092,0x19000410,3,101fff
1757545858.6198754,0x18820810,3,07020f
1757545858.6200044,0x18820810,8,1020204275727374
1757545858.6201406,0x18820810,7,00206d6f646500
1757545858.6202304,0x18820810,3,070202
1757545858.6203187,0x18820810,3,101e00
1757545858.6204388,0x19000410,3,071fff
1757545858.6230567,0x19000410,3,101fff
1757545858.6250834,0x19000410,3,101fff
1757545858.6251702,0x19000410,3,071fff
1757545858.625559,0x19000410,3,101fff
1757545858.7140393,0x18820810,1,12
1757545858.7143033,0x19000410,3,121fff
1757545858.828749,0x18820810,3,07020f
1757545858.8288794,0x18820810,8,1020204275727374
1757545858.8290122,0x18820810,7,00206d6f646500
1757545858.829098,0x18820810,3,070202
1757545858.8292181,0x18820810,3,101e00
1757545858.8293066,0x19000410,3,071fff
1757545858.832101,0x19000410,3,101fff
1757545858.834129,0x19000410,3,101fff
1757545858.8342156,0x19000410,3,071fff
1757545858.8346064,0x19000410,3,101fff
1757545859.0376236,0x18820810,3,07020f
1757545859.0377536,0x18820810,8,1020204275727374
1757545859.0378866,0x18820810,7,00206d6f646500
1757545859.0379813,0x18820810,3,070202
1757545859.0380688,0x18820810,3,101e00
1757545859.0381894,0x19000410,3,071fff
1757545859.0405445,0x19000410,3,101fff
1757545859.0423765,0x19000410,3,101fff
1757545859.0424643,0x19000410,3,071fff
1757545859.042819,0x19000410,3,101fff
1757545859.221889,0x18820810,1,12
1757545859.2220879,0x19000410,3,121fff
1757545859.246494,0x18820810,3,07020f
1757545859.2466273,0x18820810,8,1020204275727374
1757545859.2467592,0x18820810,7,00206d6f646500
1757545859.246852,0x18820810,3,070202
1757545859.246939,0x18820810,3,101e00
1757545859.2470634,0x19000410,3,071fff
1757545859.2493744,0x19000410,3,101fff
1757545859.251206,0x19000410,3,101fff
1757545859.2512934,0x19000410,3,071fff
1757545859.2516515,0x19000410,3,101fff
1757545859.4553735,0x18820810,3,07020f
1757545859.4555006,0x18820810,8,1020204275727374
1757545859.4556334,0x18820810,7,00206d6f646500
1757545859.4557207,0x18820810,3,070202
1757545859.4558406,0x18820810,3,101e00
1757545859.4559293,0x19000410,3,071fff
1757545859.4586232,0x19000410,3,101fff
1757545859.4606495,0x19000410,3,101fff
1757545859.4607368,0x19000410,3,071fff
1757545859.4611335,0x19000410,3,101fff
1757545859.664247,0x18820810,3,07020f
1757545859.6643753,0x18820810,8,1020204275727374
1757545859.664508,0x18820810,7,00206d6f646500
1757545859.6645968,0x18820810,3,070202
1757545859.664718,0x18820810,3,101e00
1757545859.6648088,0x19000410,3,071fff
1757545859.6675897,0x19000410,3,101fff
1757545859.669616,0x19000410,3,101fff
1757545859.6697009,0x19000410,3,071fff
1757545859.6700978,0x19000410,3,101fff
1757545859.7297409,0x18820810,1,12
1757545859.7300785,0x19000410,3,121fff
1757545859.8731182,0x18820810,3,07020f
1757545859.8732486,0x18820810,8,1020204275727374
1757545859.8733814,0x18820810,7,00206d6f646500
1757545859.8734727,0x18820810,3,070202
1757545859.8735626,0x18820810,3,101e00
1757545859.8736882,0x19000410,3,071fff
1757545859.8761137,0x19000410,3,101fff
1757545859.877945,0x19000410,3,101fff
1757545859.8780317,0x19000410,3,071fff
1757545859.8783872,0x19000410,3,101fff
1757545860.0820005,0x18820810,3,07020f
1757545860.0821226,0x18820810,8,1020204275727374
1757545860.0822551,0x18820810,7,00206d6f646500
1757545860.0823421,0x18820810,3,070202
1757545860.0824585,0x18820810,3,101e00
1757545860.0825472,0x19000410,3,071fff
1757545860.0848727,0x19000410,3,101fff
1757545860.0867028,0x19000410,3,101fff
1757545860.0867903,0x19000410,3,071fff
1757545860.0871465,0x19000410,3,101fff
1757545860.2376041,0x18820810,1,12
1757545860.237858,0x19000410,3,121fff
1757545860.2908654,0x18820810,3,07020f
1757545860.2909966,0x18820810,8,1020204275727374
1757545860.2911322,0x18820810,7,00206d6f646500
1757545860.291221,0x18820810,3,070202
1757545860.2913408,0x18820810,3,101e00
1757545860.291429,0x19000410,3,071fff
1757545860.294181,0x19000410,3,101fff
1757545860.2962072,0x19000410,3,101fff
1757545860.2962947,0x19000410,3,071fff
1757545860.2966924,0x19000410,3,101fff
1757545860.4997447,0x18820810,3,07020f
1757545860.4998703,0x18820810,8,1020204275727374
1757545860.5000062,0x18820810,7,00206d6f646500
1757545860.5000916,0x18820810,3,070202
1757545860.500208,0x18820810,3,101e00
1757545860.5002923,0x19000410,3,071fff
1757545860.5029316,0x19000410,3,101fff
1757545860.5049624,0x19000410,3,101fff
1757545860.505051,0x19000410,3,071fff
1757545860.5054474,0x19000410,3,101fff
1757545860.7086294,0x18820810,3,07020f
1757545860.7087562,0x18820810,8,1020204275727374
1757545860.70888,0x18820810,7,00206d6f646500
1757545860.7089674,0x18820810,3,070202
1757545860.7090564,0x18820810,3,101e00
1757545860.7091794,0x19000410,3,071fff
1757545860.711591,0x19000410,3,101fff
1757545860.7134247,0x19000410,3,101fff
1757545860.7135115,0x19000410,3,071fff
1757545860.713867,0x19000410,3,101fff
1757545860.745445,0x18820810,1,12
1757545860.745744,0x19000410,3,121fff
1757545860.9174924,0x18820810,3,07020f
1757545860.9176195,0x18820810,8,1020204275727374
1757545860.9177547,0x18820810,7,00206d6f646500
1757545860.917846,0x18820810,3,070202
1757545860.9179323,0x18820810,3,101e00
1757545860.9180574,0x19000410,3,071fff
1757545860.920433,0x19000410,3,101fff
1757545860.9222636,0x19000410,3,101fff
1757545860.922351,0x19000410,3,071fff
1757545860.922705,0x19000410,3,101fff
1757545861.12637,0x18820810,3,07020f
1757545861.126495,0x18820810,8,1020204275727374
1757545861.1266305,0x18820810,7,00206d6f646500
1757545861.1267204,0x18820810,3,070202
1757545861.126807,0x18820810,3,101e00
1757545861.1269314,0x19000410,3,071fff
1757545861.1296687,0x19000410,3,101fff
1757545861.1316955,0x19000410,3,101fff
1757545861.131782,0x19000410,3,071fff
1757545861.1321778,0x19000410,3,101fff
1757545861.253296,0x18820810,1,12
1757545861.2535236,0x19000410,3,121fff
1757545861.335235,0x18820810,3,07020f
1757545861.335368,0x18820810,8,1020204275727374
1757545861.3355002,0x18820810,7,00206d6f646500
1757545861.3355875,0x18820810,3,070202
1757545861.3357103,0x18820810,3,101e00
1757545861.335799,0x19000410,3,071fff
1757545861.3384984,0x19000410,3,101fff
1757545861.340525,0x19000410,3,101fff
1757545861.3406117,0x19000410,3,071fff
1757545861.341007,0x19000410,3,101fff
1757545861.544115,0x18820810,3,07020f
1757545861.5442421,0x18820810,8,1020204275727374
1757545861.5443752,0x18820810,7,00206d6f646500
1757545861.544462,0x18820810,3,070202
1757545861.5445838,0x18820810,3,101e00
1757545861.5446708,0x19000410,3,071fff
1757545861.5469546,0x19000410,3,101fff
1757545861.5487866,0x19000410,3,101fff
1757545861.548874,0x19000410,3,071fff
1757545861.5492296,0x19000410,3,101fff
1757545861.7529917,0x18820810,3,07020f
1757545861.7531166,0x18820810,8,1020204275727374
1757545861.7532487,0x18820810,7,00206d6f646500
1757545861.7533374,0x18820810,3,070202
1757545861.7534258,0x18820810,3,101e00
1757545861.7535484,0x19000410,3,071fff
1757545861.755927,0x19000410,3,101fff
1757545861.7577589,0x19000410,3,101fff
1757545861.7578456,0x19000410,3,071fff
1757545861.7582002,0x19000410,3,101fff
1757545861.7611516,0x18820810,1,12
1757545861.7627666,0x19000410,3,121fff
1757545861.9618566,0x18820810,3,07020f
1757545861.9619899,0x18820810,8,1020204275727374
1757545861.9621212,0x18820810,7,00206d6f646500
1757545861.9622078,0x18820810,3,070202
1757545861.9623284,0x18820810,3,101e00
1757545861.962416,0x19000410,3,071fff
1757545861.9652271,0x19000410,3,101fff
1757545861.9672532,0x19000410,3,101fff
1757545861.9673398,0x19000410,3,071fff
1757545861.967737,0x19000410,3,101fff
1757545862.1707375,0x18820810,3,07020f
1757545862.1708643,0x18820810,8,1020204275727374
1757545862.1709988,0x18820810,7,00206d6f646500
1757545862.1710873,0x18820810,3,070202
1757545862.171211,0x18820810,3,101e00
1757545862.1712978,0x19000410,3,071fff
1757545862.173984,0x19000410,3,101fff
1757545862.176011,0x19000410,3,101fff
1757545862.176098,0x19000410,3,071fff
1757545862.1764932,0x19000410,3,101fff
1757545862.2689908,0x18820810,1,12
1757545862.2692912,0x19000410,3,121fff
1757545862.3796127,0x18820810,3,07020f
1757545862.379738,0x18820810,8,1020204275727374
1757545862.3798716,0x18820810,7,00206d6f646500
1757545862.3799584,0x18820810,3,070202
1757545862.3800836,0x18820810,3,101e00
1757545862.3801732,0x19000410,3,071fff
1757545862.382515,0x19000410,3,101fff
1757545862.3843465,0x19000410,3,101fff
1757545862.3844335,0x19000410,3,071fff
1757545862.3847868,0x19000410,3,101fff
1757545862.588483,0x18820810,3,07020f
1757545862.5886116,0x18820810,8,1020204275727374
1757545862.5887454,0x18820810,7,00206d6f646500
1757545862.588833,0x18820810,3,070202
1757545862.5889592,0x18820810,3,101e00
1757545862.5890486,0x19000410,3,071fff
1757545862.5912685,0x19000410,3,101fff
1757545862.593101,0x19000410,3,101fff
1757545862.5931902,0x19000410,3,071fff
1757545862.593542,0x19000410,3,101fff
1757545862.7768512,0x18820810,1,12
1757545862.7770774,0x19000410,3,121fff
1757545862.797352,0x18820810,3,07020f
1757545862.7974854,0x18820810,8,1020204275727374
1757545862.797618,0x18820810,7,00206d6f646500
1757545862.7977066,0x18820810,3,070202
1757545862.7978275,0x18820810,3,101e00
1757545862.7979145,0x19000410,3,071fff
