Timestamp,Arbitration_id,dlc,data
1757973971.9025261,0x19000410,3,021fff
1757973971.902619,0x19000410,3,071fff
1757973971.902934,0x19000410,3,101fff
1757973972.0868006,0x18820810,1,12
1757973972.0870118,0x19000410,3,121fff
1757973972.095047,0x18820810,5,020a016f09
1757973972.095143,0x18820810,3,070101
1757973972.0952778,0x18820810,8,102045204f464620
1757973972.0953686,0x18820810,4,00202000
1757973972.095506,0x18820810,5,0200007a20
1757973972.0956306,0x18820810,5,02010c3b09
1757973972.0957198,0x18820810,3,070101
1757973972.0958142,0x19000410,3,021fff
1757973972.0959609,0x18820810,8,10506d702020302e
1757973972.0960524,0x18820810,4,00302500
1757973972.0961854,0x18820810,5,0200007a20
1757973972.0963116,0x18820810,5,023e0c3b09
1757973972.0964,0x18820810,3,070101
1757973972.0965393,0x18820810,8,1074202020302e30
1757973972.0966268,0x18820810,4,00f84300
1757973972.0967631,0x18820810,5,0200007a20
1757973972.096887,0x18820810,5,0201163b09
1757973972.0969765,0x18820810,3,070101
1757973972.0970702,0x18820810,2,0d00
1757973972.097209,0x18820810,8,1020506b20202020
1757973972.0973318,0x18820810,5,0020312000
1757973972.0974221,0x18820810,2,0d01
1757973972.0975494,0x18820810,6,0a00003b0001
1757973972.0976722,0x18820810,6,0a0000000901
1757973972.0977952,0x18820810,5,0200007a20
1757973972.097885,0x18820810,3,070202
1757973972.0979793,0x18820810,3,101e00
1757973972.0980704,0x19000410,3,071fff
1757973972.0981936,0x19000410,3,101fff
1757973972.0988595,0x19000410,3,101fff
1757973972.098948,0x19000410,3,021fff
1757973972.0990365,0x19000410,3,071fff
1757973972.0991607,0x19000410,3,021fff
1757973972.101529,0x19000410,3,101fff
1757973972.1022878,0x19000410,3,101fff
1757973972.102376,0x19000410,3,021fff
1757973972.1024652,0x19000410,3,071fff
1757973972.1025884,0x19000410,3,021fff
1757973972.104954,0x19000410,3,101fff
1757973972.105711,0x19000410,3,101fff
1757973972.1058016,0x19000410,3,021fff
1757973972.1058903,0x19000410,3,071fff
1757973972.1060157,0x19000410,3,0d1fff
1757973972.1061041,0x19000410,3,021fff
1757973972.1084692,0x19000410,3,101fff
1757973972.1094928,0x19000410,3,101fff
1757973972.109585,0x19000410,3,0d1fff
1757973972.111094,0x19000410,3,0a1fff
1757973972.1113768,0x19000410,3,0a1fff
1757973972.1114664,0x19000410,3,021fff
1757973972.111559,0x19000410,3,071fff
1757973972.1118715,0x19000410,3,101fff
1757973972.3039246,0x18820810,5,020a016f09
1757973972.3040147,0x18820810,3,070101
1757973972.3041527,0x18820810,8,102045204f464620
1757973972.304241,0x18820810,4,00202000
1757973972.3043816,0x18820810,5,0200007a20
1757973972.3045099,0x18820810,5,02010c3b09
1757973972.3045995,0x18820810,3,070101
1757973972.3046918,0x19000410,3,021fff
1757973972.30483,0x18820810,8,10506d702020302e
1757973972.304919,0x18820810,4,00302500
1757973972.3050556,0x18820810,5,0200007a20
1757973972.3051803,0x18820810,5,023e0c3b09
1757973972.305269,0x18820810,3,070101
1757973972.3054106,0x18820810,8,1074202020302e30
1757973972.3054993,0x18820810,4,00f84300
1757973972.305638,0x18820810,5,0200007a20
1757973972.3057635,0x18820810,5,0201163b09
1757973972.305854,0x18820810,3,070101
1757973972.3059435,0x18820810,2,0d00
1757973972.3060822,0x18820810,8,1020506b20202020
1757973972.3062043,0x18820810,5,0020312000
1757973972.3062935,0x18820810,2,0d01
1757973972.3064194,0x18820810,6,0a00003b0001
1757973972.3065455,0x18820810,6,0a0000000901
1757973972.30667,0x18820810,5,0200007a20
1757973972.3067575,0x18820810,3,070202
1757973972.3068495,0x18820810,3,101e00
1757973972.3069396,0x19000410,3,101fff
1757973972.3070652,0x19000410,3,071fff
1757973972.3076286,0x19000410,3,101fff
1757973972.3077185,0x19000410,3,021fff
1757973972.3078074,0x19000410,3,071fff
1757973972.3079295,0x19000410,3,021fff
1757973972.3102984,0x19000410,3,101fff
1757973972.3110588,0x19000410,3,101fff
1757973972.3111491,0x19000410,3,021fff
1757973972.3112385,0x19000410,3,071fff
1757973972.3113303,0x19000410,3,021fff
1757973972.3137236,0x19000410,3,101fff
1757973972.314481,0x19000410,3,101fff
1757973972.3145711,0x19000410,3,021fff
1757973972.3146622,0x19000410,3,071fff
1757973972.314754,0x19000410,3,0d1fff
1757973972.31488,0x19000410,3,021fff
1757973972.3172338,0x19000410,3,101fff
1757973972.318257,0x19000410,3,101fff
1757973972.3183475,0x19000410,3,0d1fff
1757973972.3198597,0x19000410,3,0a1fff
1757973972.3201466,0x19000410,3,0a1fff
1757973972.3202355,0x19000410,3,021fff
1757973972.3203259,0x19000410,3,071fff
1757973972.3206396,0x19000410,3,101fff
1757973972.5128105,0x18820810,5,020a016f09
1757973972.5129073,0x18820810,3,070101
1757973972.5130343,0x18820810,8,102045204f464620
1757973972.5131288,0x18820810,4,00202000
1757973972.5132563,0x18820810,5,0200007a20
1757973972.5133786,0x18820810,5,02010c3b09
1757973972.5134747,0x18820810,3,070101
1757973972.5135665,0x19000410,3,021fff
1757973972.5137057,0x18820810,8,10506d702020302e
1757973972.5137942,0x18820810,4,00302500
1757973972.5139313,0x18820810,5,0200007a20
1757973972.5140557,0x18820810,5,023e0c3b09
1757973972.5141444,0x18820810,3,070101
1757973972.5142336,0x19000410,3,071fff
1757973972.514386,0x18820810,8,1074202020302e30
1757973972.5144749,0x18820810,4,00f84300
1757973972.5146108,0x18820810,5,0200007a20
1757973972.5147347,0x18820810,5,0201163b09
1757973972.5148237,0x18820810,3,070101
1757973972.5149162,0x18820810,2,0d00
1757973972.515056,0x18820810,8,1020506b20202020
1757973972.5151846,0x18820810,5,0020312000
1757973972.5152764,0x18820810,2,0d01
1757973972.5154014,0x18820810,6,0a00003b0001
1757973972.515525,0x18820810,6,0a0000000901
1757973972.5156136,0x18820810,5,0200007a20
1757973972.5157373,0x18820810,3,070202
1757973972.5158298,0x18820810,3,101e00
1757973972.5159192,0x19000410,3,101fff
1757973972.516506,0x19000410,3,101fff
1757973972.5165956,0x19000410,3,021fff
1757973972.5166893,0x19000410,3,071fff
1757973972.5167785,0x19000410,3,021fff
1757973972.519178,0x19000410,3,101fff
1757973972.5199344,0x19000410,3,101fff
1757973972.5200238,0x19000410,3,021fff
1757973972.520112,0x19000410,3,071fff
1757973972.5202353,0x19000410,3,021fff
1757973972.5226026,0x19000410,3,101fff
1757973972.5233567,0x19000410,3,101fff
1757973972.5234458,0x19000410,3,021fff
1757973972.5235348,0x19000410,3,071fff
1757973972.5236602,0x19000410,3,0d1fff
1757973972.5237486,0x19000410,3,021fff
1757973972.5261078,0x19000410,3,101fff
1757973972.5271323,0x19000410,3,101fff
1757973972.5272207,0x19000410,3,0d1fff
1757973972.528736,0x19000410,3,0a1fff
1757973972.5290222,0x19000410,3,0a1fff
1757973972.5291107,0x19000410,3,021fff
1757973972.5292022,0x19000410,3,071fff
1757973972.5295186,0x19000410,3,101fff
1757973972.5946462,0x18820810,1,12
1757973972.5949879,0x19000410,3,121fff
1757973972.7216709,0x18820810,5,020a016f09
1757973972.72176,0x18820810,3,070101
1757973972.7219005,0x18820810,8,102045204f464620
1757973972.7219896,0x18820810,4,00202000
1757973972.7221305,0x18820810,5,0200007a20
1757973972.72222,0x18820810,5,02010c3b09
1757973972.7223456,0x18820810,3,070101
1757973972.7224336,0x19000410,3,021fff
1757973972.72258,0x18820810,8,10506d702020302e
1757973972.7226706,0x18820810,4,00302500
1757973972.7228048,0x18820810,5,0200007a20
1757973972.7229316,0x18820810,5,023e0c3b09
1757973972.7230208,0x18820810,3,070101
1757973972.7231622,0x18820810,8,1074202020302e30
1757973972.7232518,0x18820810,4,00f84300
1757973972.7233856,0x18820810,5,0200007a20
1757973972.723509,0x18820810,5,0201163b09
1757973972.723599,0x18820810,3,070101
1757973972.7236905,0x18820810,2,0d00
1757973972.7238305,0x18820810,8,1020506b20202020
1757973972.7239568,0x18820810,5,0020312000
1757973972.7240462,0x18820810,2,0d01
1757973972.724171,0x18820810,6,0a00003b0001
1757973972.7242944,0x18820810,6,0a0000000901
1757973972.7244174,0x18820810,5,0200007a20
1757973972.7245064,0x18820810,3,070202
1757973972.7245972,0x18820810,3,101e00
1757973972.7246926,0x19000410,3,071fff
1757973972.7248147,0x19000410,3,101fff
1757973972.7255607,0x19000410,3,101fff
1757973972.7256513,0x19000410,3,021fff
1757973972.7257397,0x19000410,3,071fff
1757973972.7258625,0x19000410,3,021fff
1757973972.728232,0x19000410,3,101fff
1757973972.7289886,0x19000410,3,101fff
1757973972.7290807,0x19000410,3,021fff
1757973972.7291718,0x19000410,3,071fff
1757973972.729262,0x19000410,3,021fff
1757973972.7316575,0x19000410,3,101fff
1757973972.732409,0x19000410,3,101fff
1757973972.7324977,0x19000410,3,021fff
1757973972.7325854,0x19000410,3,071fff
1757973972.732711,0x19000410,3,0d1fff
1757973972.732799,0x19000410,3,021fff
1757973972.7351673,0x19000410,3,101fff
1757973972.7361865,0x19000410,3,101fff
1757973972.736276,0x19000410,3,0d1fff
1757973972.737788,0x19000410,3,0a1fff
1757973972.73808,0x19000410,3,0a1fff
1757973972.7381682,0x19000410,3,021fff
1757973972.7382588,0x19000410,3,071fff
1757973972.7385685,0x19000410,3,101fff
1757973972.930552,0x18820810,5,020a016f09
1757973972.9306455,0x18820810,3,070101
1757973972.9307742,0x18820810,8,102045204f464620
1757973972.9308655,0x18820810,4,00202000
1757973972.9309998,0x18820810,5,0200007a20
1757973972.9311225,0x18820810,5,02010c3b09
1757973972.9312134,0x18820810,3,070101
1757973972.931302,0x19000410,3,021fff
1757973972.9314566,0x18820810,8,10506d702020302e
1757973972.9315467,0x18820810,4,00302500
1757973972.9316788,0x18820810,5,0200007a20
1757973972.9318018,0x18820810,5,023e0c3b09
1757973972.9318912,0x18820810,3,070101
1757973972.932035,0x18820810,8,1074202020302e30
1757973972.932123,0x18820810,4,00f84300
1757973972.9322605,0x18820810,5,0200007a20
1757973972.9323833,0x18820810,5,0201163b09
1757973972.932471,0x18820810,3,070101
1757973972.9325614,0x18820810,2,0d00
1757973972.9327037,0x18820810,8,1020506b20202020
1757973972.9328268,0x18820810,5,0020312000
1757973972.9329169,0x18820810,2,0d01
1757973972.9330432,0x18820810,6,0a00003b0001
1757973972.9331656,0x18820810,6,0a0000000901
1757973972.9332886,0x18820810,5,0200007a20
1757973972.9333804,0x18820810,3,070202
1757973972.9334695,0x18820810,3,101e00
1757973972.9335585,0x19000410,3,071fff
1757973972.9336915,0x19000410,3,101fff
1757973972.9344347,0x19000410,3,101fff
1757973972.9345257,0x19000410,3,021fff
1757973972.934615,0x19000410,3,071fff
1757973972.934704,0x19000410,3,021fff
1757973972.9371026,0x19000410,3,101fff
1757973972.937858,0x19000410,3,101fff
1757973972.9379487,0x19000410,3,021fff
1757973972.9380395,0x19000410,3,071fff
1757973972.938132,0x19000410,3,021fff
1757973972.9405243,0x19000410,3,101fff
1757973972.9412813,0x19000410,3,101fff
1757973972.941371,0x19000410,3,021fff
1757973972.9414625,0x19000410,3,071fff
1757973972.9415534,0x19000410,3,0d1fff
1757973972.94168,0x19000410,3,021fff
1757973972.9440327,0x19000410,3,101fff
1757973972.9450564,0x19000410,3,101fff
1757973972.9451458,0x19000410,3,0d1fff
1757973972.946661,0x19000410,3,0a1fff
1757973972.9469423,0x19000410,3,0a1fff
1757973972.9470313,0x19000410,3,021fff
1757973972.9471211,0x19000410,3,071fff
1757973972.9474492,0x19000410,3,101fff
1757973973.102499,0x18820810,1,12
1757973973.1027818,0x19000410,3,121fff
1757973973.139424,0x18820810,5,020a016f09
1757973973.1395154,0x18820810,3,070101
1757973973.1396503,0x18820810,8,102045204f464620
1757973973.1397395,0x18820810,4,00202000
1757973973.1398742,0x18820810,5,0200007a20
1757973973.1399963,0x18820810,5,02010c3b09
1757973973.1400847,0x18820810,3,070101
1757973973.1401768,0x19000410,3,021fff
1757973973.1403291,0x18820810,8,10506d702020302e
1757973973.1404169,0x18820810,4,00302500
1757973973.1405547,0x18820810,5,0200007a20
1757973973.1406782,0x18820810,5,023e0c3b09
1757973973.140766,0x18820810,3,070101
1757973973.1409137,0x18820810,8,1074202020302e30
1757973973.141004,0x18820810,4,00f84300
1757973973.1411333,0x18820810,5,0200007a20
1757973973.141258,0x18820810,5,0201163b09
1757973973.141349,0x18820810,3,070101
1757973973.14144,0x18820810,2,0d00
1757973973.1415796,0x18820810,8,1020506b20202020
1757973973.1417058,0x18820810,5,0020312000
1757973973.1417952,0x18820810,2,0d01
1757973973.141922,0x18820810,6,0a00003b0001
1757973973.1420455,0x18820810,6,0a0000000901
1757973973.1421733,0x18820810,5,0200007a20
1757973973.142262,0x18820810,3,070202
1757973973.1423519,0x18820810,3,101e00
1757973973.1424434,0x19000410,3,071fff
1757973973.1425378,0x19000410,3,101fff
1757973973.143284,0x19000410,3,101fff
1757973973.1433728,0x19000410,3,021fff
1757973973.1434608,0x19000410,3,071fff
1757973973.1435857,0x19000410,3,021fff
1757973973.145952,0x19000410,3,101fff
1757973973.1467104,0x19000410,3,101fff
1757973973.1467998,0x19000410,3,021fff
1757973973.1468909,0x19000410,3,071fff
1757973973.1469822,0x19000410,3,021fff
1757973973.1493757,0x19000410,3,101fff
1757973973.150136,0x19000410,3,101fff
1757973973.1502264,0x19000410,3,021fff
1757973973.1503158,0x19000410,3,071fff
1757973973.150405,0x19000410,3,0d1fff
1757973973.1505377,0x19000410,3,021fff
1757973973.152886,0x19000410,3,101fff
1757973973.1539078,0x19000410,3,101fff
1757973973.1539977,0x19000410,3,0d1fff
1757973973.155508,0x19000410,3,0a1fff
1757973973.1557968,0x19000410,3,0a1fff
1757973973.1558907,0x19000410,3,021fff
1757973973.1559799,0x19000410,3,071fff
1757973973.1562946,0x19000410,3,101fff
1757973973.3482988,0x18820810,5,020a016f09
1757973973.3483908,0x18820810,3,070101
1757973973.3485243,0x18820810,8,102045204f464620
1757973973.3486147,0x18820810,4,00202000
1757973973.3487515,0x18820810,5,0200007a20
1757973973.3488777,0x18820810,5,02010c3b09
1757973973.348969,0x18820810,3,070101
1757973973.3490584,0x19000410,3,021fff
1757973973.349202,0x18820810,8,10506d702020302e
1757973973.3492916,0x18820810,4,00302500
1757973973.34943,0x18820810,5,0200007a20
1757973973.3495224,0x18820810,5,023e0c3b09
1757973973.3496494,0x18820810,3,070101
1757973973.3497827,0x18820810,8,1074202020302e30
1757973973.3498719,0x18820810,4,00f84300
1757973973.3500063,0x18820810,5,0200007a20
1757973973.350132,0x18820810,5,0201163b09
1757973973.350222,0x18820810,3,070101
1757973973.3503127,0x18820810,2,0d00
1757973973.3504517,0x18820810,8,1020506b20202020
1757973973.350575,0x18820810,5,0020312000
1757973973.350667,0x18820810,2,0d01
1757973973.3507924,0x18820810,6,0a00003b0001
1757973973.350915,0x18820810,6,0a0000000901
1757973973.3510382,0x18820810,5,0200007a20
1757973973.3511279,0x18820810,3,070202
1757973973.351217,0x18820810,3,101e00
1757973973.3513095,0x19000410,3,071fff
1757973973.3514366,0x19000410,3,101fff
1757973973.3521512,0x19000410,3,101fff
1757973973.3522413,0x19000410,3,021fff
1757973973.352331,0x19000410,3,071fff
1757973973.352426,0x19000410,3,021fff
1757973973.354823,0x19000410,3,101fff
1757973973.355584,0x19000410,3,101fff
1757973973.3556743,0x19000410,3,021fff
1757973973.3557653,0x19000410,3,071fff
1757973973.355856,0x19000410,3,021fff
1757973973.35825,0x19000410,3,101fff
1757973973.3590016,0x19000410,3,101fff
1757973973.3590925,0x19000410,3,021fff
1757973973.3591833,0x19000410,3,071fff
1757973973.3592734,0x19000410,3,0d1fff
1757973973.3593955,0x19000410,3,021fff
1757973973.3617537,0x19000410,3,101fff
1757973973.3627827,0x19000410,3,101fff
1757973973.3628712,0x19000410,3,0d1fff
1757973973.3643804,0x19000410,3,0a1fff
1757973973.3646684,0x19000410,3,0a1fff
1757973973.3647559,0x19000410,3,021fff
1757973973.3648486,0x19000410,3,071fff
1757973973.3651624,0x19000410,3,101fff
1757973973.5571704,0x18820810,5,020a016f09
1757973973.557262,0x18820810,3,070101
1757973973.5574,0x18820810,8,102045204f464620
1757973973.5574884,0x18820810,4,00202000
1757973973.5576246,0x18820810,5,0200007a20
1757973973.5577471,0x18820810,5,02010c3b09
1757973973.5578358,0x18820810,3,070101
1757973973.5579271,0x19000410,3,021fff
1757973973.5580754,0x18820810,8,10506d702020302e
1757973973.558169,0x18820810,4,00302500
1757973973.558302,0x18820810,5,0200007a20
1757973973.5584254,0x18820810,5,023e0c3b09
1757973973.558514,0x18820810,3,070101
1757973973.5586586,0x18820810,8,1074202020302e30
1757973973.55875,0x18820810,4,00f84300
1757973973.5588825,0x18820810,5,0200007a20
1757973973.5590076,0x18820810,5,0201163b09
1757973973.5590985,0x18820810,3,070101
1757973973.5591893,0x18820810,2,0d00
1757973973.559327,0x18820810,8,1020506b20202020
1757973973.5594509,0x18820810,5,0020312000
1757973973.5595427,0x18820810,2,0d01
1757973973.5596652,0x18820810,6,0a00003b0001
1757973973.559791,0x18820810,6,0a0000000901
1757973973.5599153,0x18820810,5,0200007a20
1757973973.5600064,0x18820810,3,070202
1757973973.5600958,0x18820810,3,101e00
1757973973.5601883,0x19000410,3,101fff
1757973973.560312,0x19000410,3,071fff
1757973973.5609288,0x19000410,3,101fff
1757973973.561019,0x19000410,3,021fff
1757973973.5611129,0x19000410,3,071fff
1757973973.5612013,0x19000410,3,021fff
1757973973.563602,0x19000410,3,101fff
1757973973.564359,0x19000410,3,101fff
1757973973.5644493,0x19000410,3,021fff
1757973973.5645418,0x19000410,3,071fff
1757973973.564632,0x19000410,3,021fff
1757973973.5670238,0x19000410,3,101fff
1757973973.5677803,0x19000410,3,101fff
1757973973.5678716,0x19000410,3,021fff
1757973973.5679615,0x19000410,3,071fff
1757973973.568052,0x19000410,3,0d1fff
1757973973.5681765,0x19000410,3,021fff
1757973973.5705304,0x19000410,3,101fff
1757973973.5715537,0x19000410,3,101fff
1757973973.571641,0x19000410,3,0d1fff
1757973973.5731575,0x19000410,3,0a1fff
1757973973.5734398,0x19000410,3,0a1fff
1757973973.573527,0x19000410,3,021fff
1757973973.57365,0x19000410,3,071fff
1757973973.5739405,0x19000410,3,101fff
1757973973.610342,0x18820810,1,12
1757973973.6105545,0x19000410,3,121fff
1757973973.7660444,0x18820810,5,020a016f09
1757973973.7661352,0x18820810,3,070101
1757973973.7662747,0x18820810,8,102045204f464620
1757973973.7663636,0x18820810,4,00202000
1757973973.766497,0x18820810,5,0200007a20
1757973973.76662,0x18820810,5,02010c3b09
1757973973.7667077,0x18820810,3,070101
1757973973.7668006,0x19000410,3,021fff
1757973973.766952,0x18820810,8,10506d702020302e
1757973973.767042,0x18820810,4,00302500
1757973973.767177,0x18820810,5,0200007a20
1757973973.7673006,0x18820810,5,023e0c3b09
1757973973.7673912,0x18820810,3,070101
1757973973.7675288,0x18820810,8,1074202020302e30
1757973973.7676177,0x18820810,4,00f84300
1757973973.7677553,0x18820810,5,0200007a20
1757973973.767878,0x18820810,5,0201163b09
1757973973.7679684,0x18820810,3,070101
1757973973.7680612,0x18820810,2,0d00
1757973973.7682014,0x18820810,8,1020506b20202020
1757973973.7683263,0x18820810,5,0020312000
1757973973.768416,0x18820810,2,0d01
1757973973.7685452,0x18820810,6,0a00003b0001
1757973973.768677,0x18820810,6,0a0000000901
1757973973.7687657,0x18820810,5,0200007a20
1757973973.7688572,0x18820810,3,070202
1757973973.7689793,0x18820810,3,101e00
1757973973.7690678,0x19000410,3,071fff
1757973973.7691576,0x19000410,3,101fff
1757973973.769859,0x19000410,3,101fff
1757973973.769949,0x19000410,3,021fff
1757973973.7700403,0x19000410,3,071fff
1757973973.770163,0x19000410,3,021fff
1757973973.7725325,0x19000410,3,101fff
1757973973.773289,0x19000410,3,101fff
1757973973.7733777,0x19000410,3,021fff
1757973973.7734663,0x19000410,3,071fff
1757973973.7735903,0x19000410,3,021fff
1757973973.7759566,0x19000410,3,101fff
1757973973.7767131,0x19000410,3,101fff
1757973973.7768016,0x19000410,3,021fff
1757973973.776891,0x19000410,3,071fff
1757973973.7769842,0x19000410,3,0d1fff
1757973973.7771108,0x19000410,3,021fff
1757973973.7794619,0x19000410,3,101fff
1757973973.7804878,0x19000410,3,101fff
1757973973.780577,0x19000410,3,0d1fff
1757973973.782092,0x19000410,3,0a1fff
1757973973.7823787,0x19000410,3,0a1fff
1757973973.7824683,0x19000410,3,021fff
1757973973.7825572,0x19000410,3,071fff
1757973973.7828727,0x19000410,3,101fff
1757973973.97492,0x18820810,5,020a016f09
1757973973.975014,0x18820810,3,070101
1757973973.9751482,0x18820810,8,102045204f464620
1757973973.975239,0x18820810,4,00202000
1757973973.9753706,0x18820810,5,0200007a20
1757973973.9754975,0x18820810,5,02010c3b09
1757973973.975588,0x18820810,3,070101
1757973973.975678,0x19000410,3,021fff
1757973973.9758272,0x18820810,8,10506d702020302e
1757973973.9759195,0x18820810,4,00302500
1757973973.9760482,0x18820810,5,0200007a20
1757973973.9761703,0x18820810,5,023e0c3b09
1757973973.9762616,0x18820810,3,070101
1757973973.9764056,0x18820810,8,1074202020302e30
1757973973.9764946,0x18820810,4,00f84300
1757973973.9766302,0x18820810,5,0200007a20
1757973973.9767523,0x18820810,5,0201163b09
1757973973.976844,0x18820810,3,070101
1757973973.976934,0x18820810,2,0d00
1757973973.977073,0x18820810,8,1020506b20202020
1757973973.9771957,0x18820810,5,0020312000
1757973973.9772844,0x18820810,2,0d01
1757973973.9774091,0x18820810,6,0a00003b0001
1757973973.9775352,0x18820810,6,0a0000000901
1757973973.977659,0x18820810,5,0200007a20
1757973973.9777472,0x18820810,3,070202
1757973973.9778373,0x18820810,3,101e00
1757973973.9779646,0x19000410,3,101fff
1757973973.9780529,0x19000410,3,071fff
1757973973.9786487,0x19000410,3,101fff
1757973973.9787388,0x19000410,3,021fff
1757973973.9788277,0x19000410,3,071fff
1757973973.9789512,0x19000410,3,021fff
1757973973.9813173,0x19000410,3,101fff
1757973973.982075,0x19000410,3,101fff
1757973973.9821632,0x19000410,3,021fff
1757973973.9822526,0x19000410,3,071fff
1757973973.982384,0x19000410,3,021fff
1757973973.984743,0x19000410,3,101fff
1757973973.9855013,0x19000410,3,101fff
1757973973.985592,0x19000410,3,021fff
1757973973.9856815,0x19000410,3,071fff
1757973973.9857712,0x19000410,3,0d1fff
1757973973.9858983,0x19000410,3,021fff
1757973973.9882507,0x19000410,3,101fff
1757973973.9892776,0x19000410,3,101fff
1757973973.9893682,0x19000410,3,0d1fff
1757973973.9908829,0x19000410,3,0a1fff
1757973973.9911678,0x19000410,3,0a1fff
1757973973.9912565,0x19000410,3,021fff
1757973973.9913456,0x19000410,3,071fff
1757973973.9916623,0x19000410,3,101fff
1757973974.1182015,0x18820810,1,12
1757973974.1184587,0x19000410,3,121fff
1757973974.1837919,0x18820810,5,020a016f09
1757973974.1838827,0x18820810,3,070101
1757973974.1840212,0x18820810,8,102045204f464620
1757973974.1841116,0x18820810,4,00202000
1757973974.1842444,0x18820810,5,0200007a20
1757973974.1843724,0x18820810,5,02010c3b09
1757973974.184462,0x18820810,3,070101
1757973974.1845531,0x19000410,3,021fff
1757973974.1846974,0x18820810,8,10506d702020302e
1757973974.184785,0x18820810,4,00302500
1757973974.1849248,0x18820810,5,0200007a20
1757973974.1850488,0x18820810,5,023e0c3b09
1757973974.1851377,0x18820810,3,070101
1757973974.1852777,0x18820810,8,1074202020302e30
1757973974.1853697,0x18820810,4,00f84300
1757973974.185502,0x18820810,5,0200007a20
1757973974.185624,0x18820810,5,0201163b09
1757973974.1857147,0x18820810,3,070101
1757973974.185808,0x18820810,2,0d00
1757973974.1859524,0x18820810,8,1020506b20202020
1757973974.1860785,0x18820810,5,0020312000
1757973974.1861715,0x18820810,2,0d01
1757973974.1862938,0x18820810,6,0a00003b0001
1757973974.1864169,0x18820810,6,0a0000000901
1757973974.1865067,0x18820810,5,0200007a20
1757973974.1866324,0x18820810,3,070202
1757973974.1867216,0x18820810,3,101e00
1757973974.1868134,0x19000410,3,101fff
1757973974.1869013,0x19000410,3,071fff
1757973974.1875768,0x19000410,3,101fff
1757973974.1876657,0x19000410,3,021fff
1757973974.1877573,0x19000410,3,071fff
1757973974.187879,0x19000410,3,021fff
1757973974.1902483,0x19000410,3,101fff
1757973974.1910076,0x19000410,3,101fff
1757973974.1910994,0x19000410,3,021fff
1757973974.1911952,0x19000410,3,071fff
1757973974.1912937,0x19000410,3,021fff
1757973974.193673,0x19000410,3,101fff
1757973974.1944306,0x19000410,3,101fff
1757973974.194522,0x19000410,3,021fff
1757973974.1946168,0x19000410,3,071fff
1757973974.1947117,0x19000410,3,0d1fff
1757973974.1948054,0x19000410,3,021fff
1757973974.197181,0x19000410,3,101fff
1757973974.1982074,0x19000410,3,101fff
1757973974.198297,0x19000410,3,0d1fff
1757973974.1998086,0x19000410,3,0a1fff
1757973974.2000988,0x19000410,3,0a1fff
1757973974.2001884,0x19000410,3,021fff
1757973974.200282,0x19000410,3,071fff
1757973974.2005913,0x19000410,3,101fff
1757973974.3926704,0x18820810,5,020a016f09
1757973974.392764,0x18820810,3,070101
1757973974.3928943,0x18820810,8,102045204f464620
1757973974.3929865,0x18820810,4,00202000
1757973974.3931217,0x18820810,5,0200007a20
1757973974.3932445,0x18820810,5,02010c3b09
1757973974.393336,0x18820810,3,070101
1757973974.393432,0x19000410,3,021fff
1757973974.3935752,0x18820810,8,10506d702020302e
1757973974.3936684,0x18820810,4,00302500
1757973974.3937974,0x18820810,5,0200007a20
1757973974.3939242,0x18820810,5,023e0c3b09
1757973974.394015,0x18820810,3,070101
1757973974.3941514,0x18820810,8,1074202020302e30
1757973974.3942425,0x18820810,4,00f84300
1757973974.3943794,0x18820810,5,0200007a20
1757973974.3945053,0x18820810,5,0201163b09
1757973974.3945954,0x18820810,3,070101
1757973974.3946877,0x18820810,2,0d00
1757973974.3948216,0x18820810,8,1020506b20202020
1757973974.394948,0x18820810,5,0020312000
1757973974.3950377,0x18820810,2,0d01
1757973974.3951645,0x18820810,6,0a00003b0001
1757973974.3952925,0x18820810,6,0a0000000901
1757973974.3953848,0x18820810,5,0200007a20
1757973974.3955107,0x18820810,3,070202
1757973974.3955994,0x18820810,3,101e00
1757973974.395702,0x19000410,3,101fff
1757973974.3957906,0x19000410,3,071fff
1757973974.3963647,0x19000410,3,101fff
1757973974.3964531,0x19000410,3,021fff
1757973974.3965433,0x19000410,3,071fff
1757973974.3966727,0x19000410,3,021fff
1757973974.399033,0x19000410,3,101fff
1757973974.3997905,0x19000410,3,101fff
1757973974.3998811,0x19000410,3,021fff
1757973974.399973,0x19000410,3,071fff
1757973974.400064,0x19000410,3,021fff
1757973974.4024572,0x19000410,3,101fff
1757973974.4032142,0x19000410,3,101fff
1757973974.4033053,0x19000410,3,021fff
1757973974.4034028,0x19000410,3,071fff
1757973974.4034984,0x19000410,3,0d1fff
1757973974.4035928,0x19000410,3,021fff
1757973974.4059656,0x19000410,3,101fff
1757973974.4069874,0x19000410,3,101fff
1757973974.4070852,0x19000410,3,0d1fff
1757973974.408594,0x19000410,3,0a1fff
1757973974.408882,0x19000410,3,0a1fff
1757973974.4089718,0x19000410,3,021fff
1757973974.4090626,0x19000410,3,071fff
1757973974.4093769,0x19000410,3,101fff
1757973974.601548,0x18820810,5,020a016f09
1757973974.6016428,0x18820810,3,070101
1757973974.601778,0x18820810,8,102045204f464620
1757973974.6018698,0x18820810,4,00202000
1757973974.6019967,0x18820810,5,0200007a20
1757973974.6020877,0x18820810,5,02010c3b09
1757973974.602214,0x18820810,3,070101
1757973974.6023033,0x19000410,3,021fff
1757973974.6024454,0x18820810,8,10506d702020302e
1757973974.6025357,0x18820810,4,00302500
