Timestamp,Atribration_id,dlc,data
1757527801.085928,0x18820810,3,07020f
1757527801.0860586,0x18820810,8,102020436f6e7469
1757527801.0861876,0x18820810,7,006e756f757300
1757527801.0862699,0x18820810,3,070202
1757527801.086384,0x18820810,3,101e00
1757527801.0864954,0x19000410,3,071fff
1757527801.0887766,0x19000410,3,101fff
1757527801.0906048,0x19000410,3,101fff
1757527801.090687,0x19000410,3,071fff
1757527801.091057,0x19000410,3,101fff
1757527801.2948058,0x18820810,3,07020f
1757527801.2949314,0x18820810,8,102020436f6e7469
1757527801.2950695,0x18820810,7,006e756f757300
1757527801.2951548,0x18820810,3,070202
1757527801.295267,0x18820810,3,101e00
1757527801.2953496,0x19000410,3,071fff
1757527801.2980082,0x19000410,3,101fff
1757527801.3000371,0x19000410,3,101fff
1757527801.3001187,0x19000410,3,071fff
1757527801.3005142,0x19000410,3,101fff
1757527801.5036457,0x18820810,1,12
1757527801.5037296,0x18820810,3,07020f
1757527801.5038745,0x18820810,8,102020436f6e7469
1757527801.5040004,0x18820810,7,006e756f757300
1757527801.504082,0x18820810,3,070202
1757527801.5041983,0x18820810,3,101e00
1757527801.5042825,0x19000410,3,121fff
1757527801.5043979,0x19000410,3,071fff
1757527801.5070448,0x19000410,3,101fff
1757527801.5090735,0x19000410,3,101fff
1757527801.5091558,0x19000410,3,071fff
1757527801.5095556,0x19000410,3,101fff
1757527801.7125683,0x18820810,3,07020f
1757527801.712687,0x18820810,8,102020436f6e7469
1757527801.7128081,0x18820810,7,006e756f757300
1757527801.7128947,0x18820810,3,070202
1757527801.7130122,0x18820810,3,101e00
1757527801.7131019,0x19000410,3,071fff
1757527801.715491,0x19000410,3,101fff
1757527801.717321,0x19000410,3,101fff
1757527801.7174053,0x19000410,3,071fff
1757527801.7177634,0x19000410,3,101fff
1757527801.9214504,0x18820810,3,07020f
1757527801.9215534,0x18820810,8,102020436f6e7469
1757527801.9216893,0x18820810,7,006e756f757300
1757527801.9217796,0x18820810,3,070202
1757527801.921872,0x18820810,3,101e00
1757527801.921996,0x19000410,3,071fff
1757527801.9242685,0x19000410,3,101fff
1757527801.9261022,0x19000410,3,101fff
1757527801.9261918,0x19000410,3,071fff
1757527801.9265497,0x19000410,3,101fff
1757527802.007406,0x18820810,1,12
1757527802.0076349,0x19000410,3,121fff
1757527802.1303163,0x18820810,3,07020f
1757527802.130447,0x18820810,8,102020436f6e7469
1757527802.1305692,0x18820810,7,006e756f757300
1757527802.1306574,0x18820810,3,070202
1757527802.1307476,0x18820810,3,101e00
1757527802.1308799,0x19000410,3,071fff
1757527802.1335742,0x19000410,3,101fff
1757527802.135608,0x19000410,3,101fff
1757527802.135699,0x19000410,3,071fff
1757527802.1360855,0x19000410,3,101fff
1757527802.339191,0x18820810,3,07020f
1757527802.3392894,0x18820810,8,102020436f6e7469
1757527802.3394372,0x18820810,7,006e756f757300
1757527802.3395245,0x18820810,3,070202
1757527802.3396456,0x18820810,3,101e00
1757527802.3397377,0x19000410,3,071fff
1757527802.3425446,0x19000410,3,101fff
1757527802.3445747,0x19000410,3,101fff
1757527802.344664,0x19000410,3,071fff
1757527802.3450525,0x19000410,3,101fff
1757527802.4219615,0x19000410,3,121fdf
1757527802.5449,0x19000410,3,121fff
1757527802.5480726,0x18820810,3,07020f
1757527802.548203,0x18820810,8,102020436f6e7469
1757527802.5483346,0x18820810,7,006e756f757300
1757527802.5484228,0x18820810,3,070202
1757527802.5485106,0x18820810,3,101e00
1757527802.5486405,0x19000410,3,071fff
1757527802.5510669,0x19000410,3,101fff
1757527802.5528975,0x19000410,3,101fff
1757527802.5529864,0x19000410,3,071fff
1757527802.55335,0x19000410,3,101fff
1757527802.7569318,0x18820810,3,07020f
1757527802.7570589,0x18820810,8,102020436f6e7469
1757527802.7571898,0x18820810,7,006e756f757300
1757527802.7572792,0x18820810,3,070202
1757527802.7573671,0x18820810,3,101e00
1757527802.7574916,0x19000410,3,071fff
1757527802.7598205,0x19000410,3,101fff
1757527802.761649,0x19000410,3,101fff
1757527802.7617383,0x19000410,3,071fff
1757527802.762094,0x19000410,3,101fff
1757527802.965804,0x18820810,3,07020f
1757527802.9659328,0x18820810,8,102020436f6e7469
1757527802.966063,0x18820810,7,006e756f757300
1757527802.9661512,0x18820810,3,070202
1757527802.9662406,0x18820810,3,101e00
1757527802.966368,0x19000410,3,071fff
1757527802.9690542,0x19000410,3,101fff
1757527802.9710836,0x19000410,3,101fff
1757527802.9711733,0x19000410,3,071fff
1757527802.9715607,0x19000410,3,101fff
1757527803.0517726,0x18820810,1,12
1757527803.051942,0x19000410,3,121fff
1757527803.174677,0x18820810,3,07020f
1757527803.1748047,0x18820810,8,102020436f6e7469
1757527803.174933,0x18820810,7,006e756f757300
1757527803.1750236,0x18820810,3,070202
1757527803.1751113,0x18820810,3,101e00
1757527803.1752381,0x19000410,3,071fff
1757527803.1778803,0x19000410,3,101fff
1757527803.179912,0x19000410,3,101fff
1757527803.1800022,0x19000410,3,071fff
1757527803.180395,0x19000410,3,101fff
1757527803.196023,0x19000410,3,121fef
1757527803.199302,0x18820810,3,07020f
1757527803.199435,0x18820810,8,1020204275727374
1757527803.1995707,0x18820810,7,00206d6f646500
1757527803.1996613,0x19000410,3,071fef
1757527803.2021806,0x19000410,3,101fef
1757527803.2040105,0x19000410,3,101fef
1757527803.3679755,0x19000410,3,121fff
1757527803.383545,0x18820810,3,07020f
1757527803.383677,0x18820810,8,1020204275727374
1757527803.3838117,0x18820810,7,00206d6f646500
1757527803.3839,0x18820810,3,070202
1757527803.383988,0x18820810,3,101e00
1757527803.3841112,0x19000410,3,071fff
1757527803.386478,0x19000410,3,101fff
1757527803.388308,0x19000410,3,101fff
1757527803.3883984,0x19000410,3,071fff
1757527803.3887546,0x19000410,3,101fff
1757527803.59242,0x18820810,3,07020f
1757527803.5925508,0x18820810,8,1020204275727374
1757527803.5926871,0x18820810,7,00206d6f646500
1757527803.592779,0x18820810,3,070202
1757527803.5928695,0x18820810,3,101e00
1757527803.5929952,0x19000410,3,071fff
1757527803.5952346,0x19000410,3,101fff
1757527803.5970662,0x19000410,3,101fff
1757527803.5971549,0x19000410,3,071fff
1757527803.597516,0x19000410,3,101fff
1757527803.8013003,0x18820810,3,07020f
1757527803.8014288,0x18820810,8,1020204275727374
1757527803.8015623,0x18820810,7,00206d6f646500
1757527803.8016512,0x18820810,3,070202
1757527803.8017392,0x18820810,3,101e00
1757527803.80186,0x19000410,3,071fff
1757527803.8046749,0x19000410,3,101fff
1757527803.806706,0x19000410,3,101fff
1757527803.8067954,0x19000410,3,071fff
1757527803.8071845,0x19000410,3,101fff
1757527803.874985,0x18820810,1,12
1757527803.8752248,0x19000410,3,121fff
1757527804.0101697,0x18820810,3,07020f
1757527804.0103006,0x18820810,8,1020204275727374
1757527804.0104332,0x18820810,7,00206d6f646500
1757527804.0105233,0x18820810,3,070202
1757527804.0106118,0x18820810,3,101e00
1757527804.0107386,0x19000410,3,071fff
1757527804.0135,0x19000410,3,101fff
1757527804.0155332,0x19000410,3,101fff
1757527804.0156229,0x19000410,3,071fff
1757527804.0160136,0x19000410,3,101fff
1757527804.2190425,0x18820810,3,07020f
1757527804.2191737,0x18820810,8,1020204275727374
1757527804.219307,0x18820810,7,00206d6f646500
1757527804.2193978,0x18820810,3,070202
1757527804.2194874,0x18820810,3,101e00
1757527804.219614,0x19000410,3,071fff
1757527804.2219572,0x19000410,3,101fff
1757527804.223788,0x19000410,3,101fff
1757527804.2238784,0x19000410,3,071fff
1757527804.224236,0x19000410,3,101fff
1757527804.2527454,0x19000410,3,121fdf
1757527804.387832,0x19000410,3,121fff
1757527804.4279156,0x18820810,3,07020f
1757527804.4280498,0x18820810,8,1020204275727374
1757527804.4281826,0x18820810,7,00206d6f646500
1757527804.428271,0x18820810,3,070202
1757527804.428364,0x18820810,3,101e00
1757527804.4284875,0x19000410,3,071fff
1757527804.430794,0x19000410,3,101fff
1757527804.4326217,0x19000410,3,101fff
1757527804.4327111,0x19000410,3,071fff
1757527804.4330723,0x19000410,3,101fff
1757527804.6367955,0x18820810,3,07020f
1757527804.6369228,0x18820810,8,1020204275727374
1757527804.6370568,0x18820810,7,00206d6f646500
1757527804.637146,0x18820810,3,070202
1757527804.6372364,0x18820810,3,101e00
1757527804.6373599,0x19000410,3,071fff
1757527804.6400359,0x19000410,3,101fff
1757527804.6420615,0x19000410,3,101fff
1757527804.6421516,0x19000410,3,071fff
1757527804.6425383,0x19000410,3,101fff
1757527804.8456728,0x18820810,3,07020f
1757527804.845807,0x18820810,8,1020204275727374
1757527804.8459332,0x18820810,7,00206d6f646500
1757527804.8460226,0x18820810,3,070202
1757527804.8461113,0x18820810,3,101e00
1757527804.8462396,0x19000410,3,071fff
1757527804.8490021,0x19000410,3,101fff
1757527804.8510273,0x19000410,3,101fff
1757527804.8511188,0x19000410,3,071fff
1757527804.8515127,0x19000410,3,101fff
1757527804.8947814,0x18820810,1,12
1757527804.8949609,0x19000410,3,121fff
1757527805.054542,0x18820810,3,07020f
1757527805.0546715,0x18820810,8,1020204275727374
1757527805.0548034,0x18820810,7,00206d6f646500
1757527805.0548942,0x18820810,3,070202
1757527805.0549817,0x18820810,3,101e00
1757527805.0551054,0x19000410,3,071fff
1757527805.0575116,0x19000410,3,101fff
1757527805.0593426,0x19000410,3,101fff
1757527805.0594313,0x19000410,3,071fff
1757527805.0597937,0x19000410,3,101fff
1757527805.2634149,0x18820810,3,07020f
1757527805.2635434,0x18820810,8,1020204275727374
1757527805.2636788,0x18820810,7,00206d6f646500
1757527805.263768,0x18820810,3,070202
1757527805.2638555,0x18820810,3,101e00
1757527805.2639782,0x19000410,3,071fff
1757527805.2662687,0x19000410,3,101fff
1757527805.2680993,0x19000410,3,101fff
1757527805.2681887,0x19000410,3,071fff
1757527805.2685487,0x19000410,3,101fff
1757527805.402633,0x18820810,1,12
1757527805.4029353,0x19000410,3,121fff
1757527805.4722874,0x18820810,3,07020f
1757527805.4724178,0x18820810,8,1020204275727374
1757527805.472556,0x18820810,7,00206d6f646500
1757527805.4726472,0x18820810,3,070202
1757527805.4727356,0x18820810,3,101e00
1757527805.4728625,0x19000410,3,071fff
1757527805.4755707,0x19000410,3,101fff
1757527805.4776056,0x19000410,3,101fff
1757527805.477694,0x19000410,3,071fff
1757527805.4780831,0x19000410,3,101fff
1757527805.6811688,0x18820810,3,07020f
1757527805.6813004,0x18820810,8,1020204275727374
1757527805.681426,0x18820810,7,00206d6f646500
1757527805.681515,0x18820810,3,070202
1757527805.6816022,0x18820810,3,101e00
1757527805.681723,0x19000410,3,071fff
1757527805.684545,0x19000410,3,101fff
1757527805.6865735,0x19000410,3,101fff
1757527805.686662,0x19000410,3,071fff
1757527805.6870506,0x19000410,3,101fff
1757527805.8900485,0x18820810,3,07020f
1757527805.890181,0x18820810,8,1020204275727374
1757527805.8903055,0x18820810,7,00206d6f646500
1757527805.8903956,0x18820810,3,070202
1757527805.890485,0x18820810,3,101e00
1757527805.8906076,0x19000410,3,071fff
1757527805.892996,0x19000410,3,101fff
1757527805.894825,0x19000410,3,101fff
1757527805.8949163,0x19000410,3,071fff
1757527805.8952765,0x19000410,3,101fff
1757527805.9104836,0x18820810,1,12
1757527805.910619,0x19000410,3,121fff
1757527806.0989132,0x18820810,3,07020f
1757527806.0990407,0x18820810,8,1020204275727374
1757527806.0991733,0x18820810,7,00206d6f646500
1757527806.0992627,0x18820810,3,070202
1757527806.0993536,0x18820810,3,101e00
1757527806.0994792,0x19000410,3,071fff
1757527806.1018038,0x19000410,3,101fff
1757527806.103637,0x19000410,3,101fff
1757527806.1037273,0x19000410,3,071fff
1757527806.1040857,0x19000410,3,101fff
1757527806.1897426,0x19000410,3,121ffb
1757527806.193155,0x18820810,6,0f0000000000
1757527806.1932464,0x18820810,1,03
1757527806.193337,0x18820810,6,0a000a790a01
1757527806.1934624,0x18820810,3,070b02
1757527806.1935852,0x18820810,6,104d454e5500
1757527806.1936767,0x18820810,5,02010c6f14
1757527806.193766,0x18820810,1,03
1757527806.1938956,0x18820810,5,02010c6714
1757527806.1939847,0x18820810,3,070101
1757527806.1941183,0x18820810,8,104275727374204d
1757527806.1942425,0x18820810,5,006f646500
1757527806.1943321,0x18820810,3,07010b
1757527806.194471,0x18820810,8,104275727374204c
1757527806.1946044,0x18820810,7,00656e67746800
1757527806.1947258,0x18820810,5,0200007a20
1757527806.1948545,0x18820810,6,0f010c700a01
1757527806.1949775,0x18820810,6,0b720c081401
1757527806.1950974,0x18820810,6,0c740f040101
1757527806.197418,0x19000410,3,0f1ffb
1757527806.2115867,0x19000410,3,031ffb
1757527806.2147157,0x19000410,3,0a1ffb
1757527806.214807,0x19000410,3,071ffb
1757527806.2162015,0x19000410,3,101ffb
1757527806.2162929,0x19000410,3,021ffb
1757527806.235053,0x19000410,3,031ffb
1757527806.235146,0x19000410,3,021ffb
1757527806.235247,0x19000410,3,071ffb
1757527806.2376637,0x19000410,3,101ffb
1757527806.238782,0x19000410,3,101ffb
1757527806.2388792,0x19000410,3,071ffb
1757527806.2413785,0x19000410,3,101ffb
1757527806.243224,0x19000410,3,101ffb
1757527806.243313,0x19000410,3,021ffb
1757527806.2551699,0x19000410,3,0f1ffb
1757527806.2567475,0x19000410,3,0b1ffb
1757527806.2570398,0x19000410,3,0c1ffb
1757527806.307782,0x18820810,3,070202
1757527806.3078732,0x18820810,3,101e00
1757527806.3080187,0x19000410,3,071ffb
1757527806.3084853,0x19000410,3,101ffb
1757527806.3619492,0x19000410,3,121fff
1757527806.516664,0x18820810,3,070202
1757527806.5167575,0x18820810,3,101e00
1757527806.5168996,0x19000410,3,071fff
1757527806.5173635,0x19000410,3,101fff
1757527806.7255425,0x18820810,3,070202
1757527806.7256372,0x18820810,3,101e00
1757527806.725725,0x19000410,3,071fff
1757527806.726188,0x19000410,3,101fff
1757527806.8688476,0x18820810,1,12
1757527806.8690434,0x19000410,3,121fff
1757527806.9344015,0x18820810,3,070202
1757527806.9344912,0x18820810,3,101e00
1757527806.9347432,0x19000410,3,071fff
1757527806.935205,0x19000410,3,101fff
1757527807.0785422,0x19000410,3,121fdf
1757527807.0818968,0x18820810,6,0f010c700a00
1757527807.0819862,0x18820810,1,03
1757527807.082075,0x18820810,6,0a000a790a01
1757527807.082201,0x18820810,3,070b02
1757527807.0823314,0x18820810,8,104275727374204d
1757527807.0824265,0x18820810,5,006f646500
1757527807.082515,0x18820810,2,0503
1757527807.082606,0x18820810,2,0500
1757527807.0827274,0x18820810,3,07020f
1757527807.0828662,0x18820810,8,1020204275727374
1757527807.0829947,0x18820810,7,00206d6f646500
1757527807.0831194,0x18820810,6,0f070e250904
1757527807.0940344,0x19000410,3,0f1fdf
1757527807.1082053,0x19000410,3,031fdf
1757527807.1113331,0x19000410,3,0a1fdf
1757527807.1114225,0x19000410,3,071fdf
1757527807.1138525,0x19000410,3,101fdf
1757527807.1149516,0x19000410,3,101fdf
1757527807.1150408,0x19000410,3,051fdf
1757527807.1151295,0x19000410,3,071fdf
1757527807.1152556,0x19000410,3,051fdf
1757527807.1176474,0x19000410,3,101fdf
1757527807.1194956,0x19000410,3,101fdf
1757527807.123536,0x19000410,3,0f1fdf
1757527807.1432781,0x18820810,3,07020f
1757527807.14341,0x18820810,8,1020204275727374
1757527807.1435475,0x18820810,7,00206d6f646500
1757527807.1436403,0x18820810,3,070202
1757527807.1437302,0x18820810,3,101e00
1757527807.1438186,0x19000410,3,071fdf
1757527807.1466322,0x19000410,3,101fdf
1757527807.1486611,0x19000410,3,101fdf
1757527807.1487527,0x19000410,3,071fdf
1757527807.1491442,0x19000410,3,101fdf
1757527807.2259383,0x19000410,3,121fff
1757527807.352155,0x18820810,3,07020f
1757527807.3522875,0x18820810,8,1020204275727374
1757527807.3524203,0x18820810,7,00206d6f646500
1757527807.3525093,0x18820810,3,070202
1757527807.352598,0x18820810,3,101e00
1757527807.3527188,0x19000410,3,071fff
1757527807.3555186,0x19000410,3,101fff
1757527807.3575475,0x19000410,3,101fff
1757527807.357637,0x19000410,3,071fff
1757527807.358032,0x19000410,3,101fff
1757527807.5610304,0x18820810,3,07020f
1757527807.5611584,0x18820810,8,1020204275727374
1757527807.5612936,0x18820810,7,00206d6f646500
1757527807.561382,0x18820810,3,070202
1757527807.5614707,0x18820810,3,101e00
1757527807.5615973,0x19000410,3,071fff
1757527807.5638716,0x19000410,3,101fff
1757527807.5656998,0x19000410,3,101fff
1757527807.5657883,0x19000410,3,071fff
1757527807.5661488,0x19000410,3,101fff
1757527807.7330146,0x18820810,1,12
1757527807.7332783,0x19000410,3,121fff
1757527807.769901,0x18820810,3,07020f
1757527807.770032,0x18820810,8,1020204275727374
1757527807.7701685,0x18820810,7,00206d6f646500
1757527807.7702584,0x18820810,3,070202
1757527807.7703457,0x18820810,3,101e00
1757527807.7704687,0x19000410,3,071fff
1757527807.7727861,0x19000410,3,101fff
1757527807.77462,0x19000410,3,101fff
1757527807.774709,0x19000410,3,071fff
1757527807.7750678,0x19000410,3,101fff
1757527807.9018316,0x19000410,3,121fef
1757527807.905114,0x18820810,3,07020f
1757527807.905245,0x18820810,8,1020204275727374
1757527807.905379,0x18820810,7,00207472696700
1757527807.9054687,0x19000410,3,071fef
1757527807.907984,0x19000410,3,101fef
1757527807.9098206,0x19000410,3,101fef
1757527807.9787753,0x18820810,3,07020f
1757527807.9789064,0x18820810,8,1020204275727374
1757527807.979044,0x18820810,7,00207472696700
1757527807.979137,0x18820810,3,070202
1757527807.9792295,0x18820810,3,101e00
1757527807.9793215,0x19000410,3,071fef
1757527807.982028,0x19000410,3,101fef
1757527807.9840634,0x19000410,3,101fef
1757527807.9841526,0x19000410,3,071fef
1757527807.9845364,0x19000410,3,101fef
1757527808.0615518,0x19000410,3,121fff
1757527808.1876514,0x18820810,3,07020f
1757527808.1877809,0x18820810,8,1020204275727374
1757527808.1879184,0x18820810,7,00207472696700
1757527808.1880066,0x18820810,3,070202
1757527808.1880946,0x18820810,3,101e00
1757527808.188218,0x19000410,3,071fff
1757527808.1909132,0x19000410,3,101fff
1757527808.192947,0x19000410,3,101fff
1757527808.1930368,0x19000410,3,071fff
1757527808.1934197,0x19000410,3,101fff
1757527808.3965273,0x18820810,3,07020f
1757527808.396654,0x18820810,8,1020204275727374
1757527808.3967865,0x18820810,7,00207472696700
1757527808.3968778,0x18820810,3,070202
1757527808.3969665,0x18820810,3,101e00
1757527808.3970878,0x19000410,3,071fff
1757527808.3994715,0x19000410,3,101fff
1757527808.4013093,0x19000410,3,101fff
1757527808.4013977,0x19000410,3,071fff
1757527808.4017544,0x19000410,3,101fff
1757527808.5685055,0x18820810,1,12
1757527808.5686822,0x19000410,3,121fff
1757527808.605398,0x18820810,3,07020f
1757527808.6055298,0x18820810,8,1020204275727374
1757527808.605664,0x18820810,7,00207472696700
1757527808.6057544,0x18820810,3,070202
1757527808.6058416,0x18820810,3,101e00
1757527808.6059673,0x19000410,3,071fff
