Timestamp,Atribration_id,dlc,data
1757524311.4300532,0x19000410,3,101fff
1757524311.4301326,0x19000410,3,071fff
1757524311.4307244,0x19000410,3,101fff
1757524311.4308035,0x19000410,3,021fff
1757524311.4309182,0x19000410,3,071fff
1757524311.4309998,0x19000410,3,021fff
1757524311.4333906,0x19000410,3,101fff
1757524311.4341528,0x19000410,3,101fff
1757524311.4342327,0x19000410,3,021fff
1757524311.4343462,0x19000410,3,071fff
1757524311.4344559,0x19000410,3,021fff
1757524311.4368162,0x19000410,3,101fff
1757524311.4375727,0x19000410,3,101fff
1757524311.4376528,0x19000410,3,021fff
1757524311.4377654,0x19000410,3,071fff
1757524311.4378455,0x19000410,3,0d1fff
1757524311.4379606,0x19000410,3,021fff
1757524311.440326,0x19000410,3,101fff
1757524311.4413464,0x19000410,3,101fff
1757524311.4414268,0x19000410,3,0d1fff
1757524311.4429548,0x19000410,3,0a1fff
1757524311.4432411,0x19000410,3,0a1fff
1757524311.4433193,0x19000410,3,021fff
1757524311.4434369,0x19000410,3,071fff
1757524311.4437413,0x19000410,3,101fff
1757524311.6358945,0x18820810,5,020a016f09
1757524311.6359773,0x18820810,3,070101
1757524311.636123,0x18820810,8,102045204f464620
1757524311.6362398,0x18820810,4,00202000
1757524311.6363518,0x18820810,5,0200007a20
1757524311.6364617,0x18820810,5,02010c3b09
1757524311.6365414,0x18820810,3,070101
1757524311.6366556,0x19000410,3,021fff
1757524311.6368012,0x18820810,8,10506d702020302e
1757524311.636912,0x18820810,4,00302500
1757524311.6370227,0x18820810,5,0200007a20
1757524311.6371367,0x18820810,5,023e0c3b09
1757524311.637245,0x18820810,3,070101
1757524311.6373816,0x18820810,8,1074202020302e30
1757524311.6374905,0x18820810,4,00f84300
1757524311.637603,0x18820810,5,0200007a20
1757524311.6377163,0x18820810,5,0201163b09
1757524311.6377985,0x18820810,3,070101
1757524311.6379073,0x18820810,2,0d00
1757524311.6380475,0x18820810,8,1020506b20202020
1757524311.6381648,0x18820810,5,0020312000
1757524311.6382477,0x18820810,2,0d01
1757524311.6383822,0x18820810,6,0a00003b0001
1757524311.6385102,0x18820810,6,0a0000000901
1757524311.6386263,0x18820810,5,0200007a20
1757524311.6387362,0x18820810,3,070202
1757524311.6388197,0x18820810,3,101e00
1757524311.6389303,0x19000410,3,071fff
1757524311.6390126,0x19000410,3,101fff
1757524311.6397262,0x19000410,3,101fff
1757524311.6398058,0x19000410,3,021fff
1757524311.6399195,0x19000410,3,071fff
1757524311.6399992,0x19000410,3,021fff
1757524311.6423924,0x19000410,3,101fff
1757524311.6431532,0x19000410,3,101fff
1757524311.6432323,0x19000410,3,021fff
1757524311.6433463,0x19000410,3,071fff
1757524311.6434278,0x19000410,3,021fff
1757524311.6458151,0x19000410,3,101fff
1757524311.6465714,0x19000410,3,101fff
1757524311.646651,0x19000410,3,021fff
1757524311.6467645,0x19000410,3,071fff
1757524311.6468523,0x19000410,3,0d1fff
1757524311.6469615,0x19000410,3,021fff
1757524311.6493268,0x19000410,3,101fff
1757524311.6503465,0x19000410,3,101fff
1757524311.6504314,0x19000410,3,0d1fff
1757524311.6519532,0x19000410,3,0a1fff
1757524311.6522443,0x19000410,3,0a1fff
1757524311.6523294,0x19000410,3,021fff
1757524311.6524425,0x19000410,3,071fff
1757524311.6527429,0x19000410,3,101fff
1757524311.8447,0x18820810,1,12
1757524311.844814,0x18820810,5,020a016f09
1757524311.8448985,0x18820810,3,070101
1757524311.8450441,0x18820810,8,102045204f464620
1757524311.8451538,0x18820810,4,00202000
1757524311.845267,0x18820810,5,0200007a20
1757524311.8453815,0x18820810,5,02010c3b09
1757524311.8454962,0x18820810,3,070101
1757524311.8455777,0x19000410,3,121fff
1757524311.8457227,0x18820810,8,10506d702020302e
1757524311.845831,0x18820810,4,00302500
1757524311.8459446,0x18820810,5,0200007a20
1757524311.8460593,0x18820810,5,023e0c3b09
1757524311.8461704,0x18820810,3,070101
1757524311.8463013,0x18820810,8,1074202020302e30
1757524311.8464105,0x18820810,4,00f84300
1757524311.8465261,0x18820810,5,0200007a20
1757524311.846639,0x18820810,5,0201163b09
1757524311.84672,0x18820810,3,070101
1757524311.8468287,0x18820810,2,0d00
1757524311.8469703,0x18820810,8,1020506b20202020
1757524311.8470874,0x18820810,5,0020312000
1757524311.8471684,0x18820810,2,0d01
1757524311.847305,0x18820810,6,0a00003b0001
1757524311.8474314,0x18820810,6,0a0000000901
1757524311.8475482,0x18820810,5,0200007a20
1757524311.8476567,0x18820810,3,070202
1757524311.8477373,0x18820810,3,101e00
1757524311.847848,0x19000410,3,021fff
1757524311.8479297,0x19000410,3,101fff
1757524311.8480434,0x19000410,3,071fff
1757524311.8486645,0x19000410,3,101fff
1757524311.8487482,0x19000410,3,021fff
1757524311.8488648,0x19000410,3,071fff
1757524311.8489485,0x19000410,3,021fff
1757524311.8513317,0x19000410,3,101fff
1757524311.8520932,0x19000410,3,101fff
1757524311.8521779,0x19000410,3,021fff
1757524311.8522909,0x19000410,3,071fff
1757524311.852379,0x19000410,3,021fff
1757524311.8547554,0x19000410,3,101fff
1757524311.8555105,0x19000410,3,101fff
1757524311.8555954,0x19000410,3,021fff
1757524311.855706,0x19000410,3,071fff
1757524311.8557887,0x19000410,3,0d1fff
1757524311.855903,0x19000410,3,021fff
1757524311.8582711,0x19000410,3,101fff
1757524311.8592901,0x19000410,3,101fff
1757524311.8593743,0x19000410,3,0d1fff
1757524311.8608952,0x19000410,3,0a1fff
1757524311.861182,0x19000410,3,0a1fff
1757524311.8612642,0x19000410,3,021fff
1757524311.8613753,0x19000410,3,071fff
1757524311.8616824,0x19000410,3,101fff
1757524312.0536435,0x18820810,5,020a016f09
1757524312.053729,0x18820810,3,070101
1757524312.0538704,0x18820810,8,102045204f464620
1757524312.0539827,0x18820810,4,00202000
1757524312.0540934,0x18820810,5,0200007a20
1757524312.0542078,0x18820810,5,02010c3b09
1757524312.0542893,0x18820810,3,070101
1757524312.0544055,0x19000410,3,021fff
1757524312.0545475,0x18820810,8,10506d702020302e
1757524312.0546603,0x18820810,4,00302500
1757524312.0547764,0x18820810,5,0200007a20
1757524312.0548868,0x18820810,5,023e0c3b09
1757524312.054967,0x18820810,3,070101
1757524312.055128,0x18820810,8,1074202020302e30
1757524312.0552366,0x18820810,4,00f84300
1757524312.0553517,0x18820810,5,0200007a20
1757524312.0554638,0x18820810,5,0201163b09
1757524312.055572,0x18820810,3,070101
1757524312.055652,0x18820810,2,0d00
1757524312.0557973,0x18820810,8,1020506b20202020
1757524312.0559125,0x18820810,5,0020312000
1757524312.0559955,0x18820810,2,0d01
1757524312.056128,0x18820810,6,0a00003b0001
1757524312.0562565,0x18820810,6,0a0000000901
1757524312.0563736,0x18820810,5,0200007a20
1757524312.0564582,0x18820810,3,070202
1757524312.0565727,0x18820810,3,101e00
1757524312.0566814,0x19000410,3,071fff
1757524312.0567615,0x19000410,3,101fff
1757524312.0574617,0x19000410,3,101fff
1757524312.0575445,0x19000410,3,021fff
1757524312.0576591,0x19000410,3,071fff
1757524312.0577404,0x19000410,3,021fff
1757524312.060131,0x19000410,3,101fff
1757524312.060893,0x19000410,3,101fff
1757524312.0609775,0x19000410,3,021fff
1757524312.061088,0x19000410,3,071fff
1757524312.0611722,0x19000410,3,021fff
1757524312.063553,0x19000410,3,101fff
1757524312.0643113,0x19000410,3,101fff
1757524312.0643961,0x19000410,3,021fff
1757524312.0645075,0x19000410,3,071fff
1757524312.0645888,0x19000410,3,0d1fff
1757524312.0647035,0x19000410,3,021fff
1757524312.0670667,0x19000410,3,101fff
1757524312.0680864,0x19000410,3,101fff
1757524312.06817,0x19000410,3,0d1fff
1757524312.0696926,0x19000410,3,0a1fff
1757524312.0699823,0x19000410,3,0a1fff
1757524312.0700636,0x19000410,3,021fff
1757524312.0701745,0x19000410,3,071fff
1757524312.0704806,0x19000410,3,101fff
1757524312.262511,0x18820810,5,020a016f09
1757524312.2625968,0x18820810,3,070101
1757524312.2627409,0x18820810,8,102045204f464620
1757524312.2628522,0x18820810,4,00202000
1757524312.2629654,0x18820810,5,0200007a20
1757524312.2630796,0x18820810,5,02010c3b09
1757524312.2631602,0x18820810,3,070101
1757524312.2632782,0x19000410,3,021fff
1757524312.2634199,0x18820810,8,10506d702020302e
1757524312.2635288,0x18820810,4,00302500
1757524312.2636442,0x18820810,5,0200007a20
1757524312.263759,0x18820810,5,023e0c3b09
1757524312.2638686,0x18820810,3,070101
1757524312.263949,0x19000410,3,071fff
1757524312.264099,0x18820810,8,1074202020302e30
1757524312.2642074,0x18820810,4,00f84300
1757524312.2643242,0x18820810,5,0200007a20
1757524312.264437,0x18820810,5,0201163b09
1757524312.2645466,0x18820810,3,070101
1757524312.264627,0x18820810,2,0d00
1757524312.2647681,0x18820810,8,1020506b20202020
1757524312.2648854,0x18820810,5,0020312000
1757524312.2649665,0x18820810,2,0d01
1757524312.2651014,0x18820810,6,0a00003b0001
1757524312.2652297,0x18820810,6,0a0000000901
1757524312.265347,0x18820810,5,0200007a20
1757524312.2654567,0x18820810,3,070202
1757524312.2655375,0x18820810,3,101e00
1757524312.265648,0x19000410,3,101fff
1757524312.2663357,0x19000410,3,101fff
1757524312.2664146,0x19000410,3,021fff
1757524312.2665286,0x19000410,3,071fff
1757524312.2666368,0x19000410,3,021fff
1757524312.2690039,0x19000410,3,101fff
1757524312.269765,0x19000410,3,101fff
1757524312.2698445,0x19000410,3,021fff
1757524312.2699594,0x19000410,3,071fff
1757524312.2700422,0x19000410,3,021fff
1757524312.272427,0x19000410,3,101fff
1757524312.2731836,0x19000410,3,101fff
1757524312.273266,0x19000410,3,021fff
1757524312.2733862,0x19000410,3,071fff
1757524312.2734737,0x19000410,3,0d1fff
1757524312.2735863,0x19000410,3,021fff
1757524312.275941,0x19000410,3,101fff
1757524312.2769606,0x19000410,3,101fff
1757524312.2770448,0x19000410,3,0d1fff
1757524312.2785702,0x19000410,3,0a1fff
1757524312.2788577,0x19000410,3,0a1fff
1757524312.278943,0x19000410,3,021fff
1757524312.2790568,0x19000410,3,071fff
1757524312.2793558,0x19000410,3,101fff
1757524312.3484519,0x18820810,1,12
1757524312.3487918,0x19000410,3,121fff
1757524312.471385,0x18820810,5,020a016f09
1757524312.4714694,0x18820810,3,070101
1757524312.4716163,0x18820810,8,102045204f464620
1757524312.4717262,0x18820810,4,00202000
1757524312.4718406,0x18820810,5,0200007a20
1757524312.471954,0x18820810,5,02010c3b09
1757524312.4720373,0x18820810,3,070101
1757524312.4721513,0x19000410,3,021fff
1757524312.472295,0x18820810,8,10506d702020302e
1757524312.4724042,0x18820810,4,00302500
1757524312.4725206,0x18820810,5,0200007a20
1757524312.4726336,0x18820810,5,023e0c3b09
1757524312.4727166,0x18820810,3,070101
1757524312.4728763,0x18820810,8,1074202020302e30
1757524312.4729838,0x18820810,4,00f84300
1757524312.4730992,0x18820810,5,0200007a20
1757524312.4732144,0x18820810,5,0201163b09
1757524312.473295,0x18820810,3,070101
1757524312.4734044,0x18820810,2,0d00
1757524312.473543,0x18820810,8,1020506b20202020
1757524312.473662,0x18820810,5,0020312000
1757524312.473744,0x18820810,2,0d01
1757524312.4738774,0x18820810,6,0a00003b0001
1757524312.4740047,0x18820810,6,0a0000000901
1757524312.4741218,0x18820810,5,0200007a20
1757524312.4742312,0x18820810,3,070202
1757524312.4743118,0x18820810,3,101e00
1757524312.4744213,0x19000410,3,071fff
1757524312.4745014,0x19000410,3,101fff
1757524312.4751804,0x19000410,3,101fff
1757524312.4752593,0x19000410,3,021fff
1757524312.475374,0x19000410,3,071fff
1757524312.4754844,0x19000410,3,021fff
1757524312.4778485,0x19000410,3,101fff
1757524312.4786105,0x19000410,3,101fff
1757524312.4786906,0x19000410,3,021fff
1757524312.4788063,0x19000410,3,071fff
1757524312.4788861,0x19000410,3,021fff
1757524312.481272,0x19000410,3,101fff
1757524312.4820285,0x19000410,3,101fff
1757524312.4821086,0x19000410,3,021fff
1757524312.482224,0x19000410,3,071fff
1757524312.4823039,0x19000410,3,0d1fff
1757524312.482418,0x19000410,3,021fff
1757524312.484784,0x19000410,3,101fff
1757524312.4858038,0x19000410,3,101fff
1757524312.4858875,0x19000410,3,0d1fff
1757524312.487412,0x19000410,3,0a1fff
1757524312.4877026,0x19000410,3,0a1fff
1757524312.4877872,0x19000410,3,021fff
1757524312.4879024,0x19000410,3,071fff
1757524312.4882033,0x19000410,3,101fff
1757524312.6802669,0x18820810,5,020a016f09
1757524312.6803524,0x18820810,3,070101
1757524312.6804893,0x18820810,8,102045204f464620
1757524312.6806006,0x18820810,4,00202000
1757524312.6807132,0x18820810,5,0200007a20
1757524312.680828,0x18820810,5,02010c3b09
1757524312.6809087,0x18820810,3,070101
1757524312.6810246,0x19000410,3,021fff
1757524312.6811736,0x18820810,8,10506d702020302e
1757524312.6812828,0x18820810,4,00302500
1757524312.6813931,0x18820810,5,0200007a20
1757524312.6815076,0x18820810,5,023e0c3b09
1757524312.6815875,0x18820810,3,070101
1757524312.6817496,0x18820810,8,1074202020302e30
1757524312.6818626,0x18820810,4,00f84300
1757524312.6819732,0x18820810,5,0200007a20
1757524312.682086,0x18820810,5,0201163b09
1757524312.6821673,0x18820810,3,070101
1757524312.682278,0x18820810,2,0d00
1757524312.68242,0x18820810,8,1020506b20202020
1757524312.6825352,0x18820810,5,0020312000
1757524312.6826174,0x18820810,2,0d01
1757524312.6827497,0x18820810,6,0a00003b0001
1757524312.6828797,0x18820810,6,0a0000000901
1757524312.682997,0x18820810,5,0200007a20
1757524312.6830776,0x18820810,3,070202
1757524312.683194,0x18820810,3,101e00
1757524312.6833043,0x19000410,3,101fff
1757524312.683384,0x19000410,3,071fff
1757524312.6840403,0x19000410,3,101fff
1757524312.6841266,0x19000410,3,021fff
1757524312.6842415,0x19000410,3,071fff
1757524312.6843235,0x19000410,3,021fff
1757524312.6867094,0x19000410,3,101fff
1757524312.6874702,0x19000410,3,101fff
1757524312.6875508,0x19000410,3,021fff
1757524312.687666,0x19000410,3,071fff
1757524312.6877475,0x19000410,3,021fff
1757524312.6901321,0x19000410,3,101fff
1757524312.6908891,0x19000410,3,101fff
1757524312.6909692,0x19000410,3,021fff
1757524312.6910803,0x19000410,3,071fff
1757524312.6911607,0x19000410,3,0d1fff
1757524312.691277,0x19000410,3,021fff
1757524312.6936429,0x19000410,3,101fff
1757524312.6946623,0x19000410,3,101fff
1757524312.694742,0x19000410,3,0d1fff
1757524312.6962717,0x19000410,3,0a1fff
1757524312.6965585,0x19000410,3,0a1fff
1757524312.696638,0x19000410,3,021fff
1757524312.6967516,0x19000410,3,071fff
1757524312.6970594,0x19000410,3,101fff
1757524312.8563066,0x18820810,1,12
1757524312.8565788,0x19000410,3,121fff
1757524312.8891296,0x18820810,5,020a016f09
1757524312.8892095,0x18820810,3,070101
1757524312.8893635,0x18820810,8,102045204f464620
1757524312.8894725,0x18820810,4,00202000
1757524312.8895898,0x18820810,5,0200007a20
1757524312.8897026,0x18820810,5,02010c3b09
1757524312.8898125,0x18820810,3,070101
1757524312.889893,0x19000410,3,021fff
1757524312.8900423,0x18820810,8,10506d702020302e
1757524312.8901527,0x18820810,4,00302500
1757524312.8902667,0x18820810,5,0200007a20
1757524312.8903804,0x18820810,5,023e0c3b09
1757524312.890465,0x18820810,3,070101
1757524312.8906217,0x18820810,8,1074202020302e30
1757524312.8907316,0x18820810,4,00f84300
1757524312.8908494,0x18820810,5,0200007a20
1757524312.8909595,0x18820810,5,0201163b09
1757524312.8910685,0x18820810,3,070101
1757524312.8911483,0x18820810,2,0d00
1757524312.8912923,0x18820810,8,1020506b20202020
1757524312.8914082,0x18820810,5,0020312000
1757524312.891488,0x18820810,2,0d01
1757524312.891625,0x18820810,6,0a00003b0001
1757524312.891753,0x18820810,6,0a0000000901
1757524312.8918695,0x18820810,5,0200007a20
1757524312.8919778,0x18820810,3,070202
1757524312.8920572,0x18820810,3,101e00
1757524312.8921676,0x19000410,3,101fff
1757524312.8922753,0x19000410,3,071fff
1757524312.892881,0x19000410,3,101fff
1757524312.892965,0x19000410,3,021fff
1757524312.8930788,0x19000410,3,071fff
1757524312.8931603,0x19000410,3,021fff
1757524312.8955503,0x19000410,3,101fff
1757524312.896312,0x19000410,3,101fff
1757524312.8963962,0x19000410,3,021fff
1757524312.8965085,0x19000410,3,071fff
1757524312.8965898,0x19000410,3,021fff
1757524312.8989735,0x19000410,3,101fff
1757524312.89973,0x19000410,3,101fff
1757524312.8998134,0x19000410,3,021fff
1757524312.8999245,0x19000410,3,071fff
1757524312.9000053,0x19000410,3,0d1fff
1757524312.9001203,0x19000410,3,021fff
1757524312.9024863,0x19000410,3,101fff
1757524312.903506,0x19000410,3,101fff
1757524312.9035904,0x19000410,3,0d1fff
1757524312.9051137,0x19000410,3,0a1fff
1757524312.905402,0x19000410,3,0a1fff
1757524312.9054835,0x19000410,3,021fff
1757524312.905597,0x19000410,3,071fff
1757524312.9059026,0x19000410,3,101fff
1757524313.0980172,0x18820810,5,020a016f09
1757524313.0981035,0x18820810,3,070101
1757524313.0982423,0x18820810,8,102045204f464620
1757524313.0983531,0x18820810,4,00202000
1757524313.0984638,0x18820810,5,0200007a20
1757524313.0985775,0x18820810,5,02010c3b09
1757524313.0986576,0x18820810,3,070101
1757524313.0987751,0x19000410,3,021fff
1757524313.0989163,0x18820810,8,10506d702020302e
1757524313.0990262,0x18820810,4,00302500
1757524313.099142,0x18820810,5,0200007a20
1757524313.099255,0x18820810,5,023e0c3b09
1757524313.0993655,0x18820810,3,070101
1757524313.0994968,0x18820810,8,1074202020302e30
1757524313.099605,0x18820810,4,00f84300
1757524313.0997233,0x18820810,5,0200007a20
1757524313.0998352,0x18820810,5,0201163b09
1757524313.0999174,0x18820810,3,070101
1757524313.100028,0x18820810,2,0d00
1757524313.1001663,0x18820810,8,1020506b20202020
1757524313.1002834,0x18820810,5,0020312000
1757524313.1003659,0x18820810,2,0d01
1757524313.1004984,0x18820810,6,0a00003b0001
1757524313.1006281,0x18820810,6,0a0000000901
1757524313.1007442,0x18820810,5,0200007a20
1757524313.1008532,0x18820810,3,070202
1757524313.1009374,0x18820810,3,101e00
1757524313.1010466,0x19000410,3,101fff
1757524313.1011271,0x19000410,3,071fff
1757524313.101738,0x19000410,3,101fff
1757524313.1018467,0x19000410,3,021fff
1757524313.1019266,0x19000410,3,071fff
1757524313.1020355,0x19000410,3,021fff
1757524313.1044075,0x19000410,3,101fff
1757524313.1051707,0x19000410,3,101fff
1757524313.1052508,0x19000410,3,021fff
1757524313.1053648,0x19000410,3,071fff
1757524313.1054485,0x19000410,3,021fff
1757524313.107831,0x19000410,3,101fff
1757524313.1085882,0x19000410,3,101fff
1757524313.1086714,0x19000410,3,021fff
1757524313.1087835,0x19000410,3,071fff
1757524313.1088665,0x19000410,3,0d1fff
1757524313.1089783,0x19000410,3,021fff
1757524313.111343,0x19000410,3,101fff
1757524313.1123629,0x19000410,3,101fff
1757524313.112444,0x19000410,3,0d1fff
1757524313.1139712,0x19000410,3,0a1fff
1757524313.1142597,0x19000410,3,0a1fff
1757524313.11434,0x19000410,3,021fff
1757524313.1144528,0x19000410,3,071fff
1757524313.1147606,0x19000410,3,101fff
1757524313.3068857,0x18820810,5,020a016f09
1757524313.3069701,0x18820810,3,070101
1757524313.3071134,0x18820810,8,102045204f464620
1757524313.307224,0x18820810,4,00202000
1757524313.3073368,0x18820810,5,0200007a20
1757524313.3074536,0x18820810,5,02010c3b09
1757524313.3075345,0x18820810,3,070101
1757524313.307649,0x19000410,3,021fff
1757524313.3077927,0x18820810,8,10506d702020302e
1757524313.3079054,0x18820810,4,00302500
1757524313.3080184,0x18820810,5,0200007a20
1757524313.3081303,0x18820810,5,023e0c3b09
1757524313.3082123,0x18820810,3,070101
1757524313.3083768,0x18820810,8,1074202020302e30
1757524313.3084874,0x18820810,4,00f84300
1757524313.308598,0x18820810,5,0200007a20
1757524313.3087134,0x18820810,5,0201163b09
1757524313.3087945,0x18820810,3,070101
1757524313.308908,0x18820810,2,0d00
1757524313.3090432,0x18820810,8,1020506b20202020
1757524313.3091583,0x18820810,5,0020312000
1757524313.3092399,0x18820810,2,0d01
1757524313.3093731,0x18820810,6,0a00003b0001
1757524313.3095043,0x18820810,6,0a0000000901
1757524313.3096206,0x18820810,5,0200007a20
1757524313.309703,0x18820810,3,070202
1757524313.309817,0x18820810,3,101e00
1757524313.3099308,0x19000410,3,071fff
1757524313.3100138,0x19000410,3,101fff
1757524313.3107328,0x19000410,3,101fff
1757524313.3108196,0x19000410,3,021fff
1757524313.3109336,0x19000410,3,071fff
1757524313.311015,0x19000410,3,021fff
1757524313.3134,0x19000410,3,101fff
1757524313.3141618,0x19000410,3,101fff
1757524313.3142438,0x19000410,3,021fff
1757524313.314355,0x19000410,3,071fff
1757524313.3144388,0x19000410,3,021fff
1757524313.3168254,0x19000410,3,101fff
1757524313.317581,0x19000410,3,101fff
1757524313.3176615,0x19000410,3,021fff
1757524313.3177724,0x19000410,3,071fff
1757524313.317854,0x19000410,3,0d1fff
1757524313.3179677,0x19000410,3,021fff
1757524313.320333,0x19000410,3,101fff
1757524313.3213563,0x19000410,3,101fff
1757524313.3214402,0x19000410,3,0d1fff
1757524313.3229613,0x19000410,3,0a1fff
1757524313.3232505,0x19000410,3,0a1fff
1757524313.3233323,0x19000410,3,021fff
1757524313.323453,0x19000410,3,071fff
1757524313.3237488,0x19000410,3,101fff
1757524313.3641534,0x18820810,1,12
1757524313.3644314,0x19000410,3,121fff
1757524313.515757,0x18820810,5,020a016f09
1757524313.515842,0x18820810,3,070101
1757524313.5159917,0x18820810,8,102045204f464620
1757524313.5161073,0x18820810,4,00202000
1757524313.5162187,0x18820810,5,0200007a20
1757524313.5163288,0x18820810,5,02010c3b09
1757524313.5164084,0x18820810,3,070101
1757524313.516524,0x19000410,3,021fff
1757524313.5166643,0x18820810,8,10506d702020302e
1757524313.5167727,0x18820810,4,00302500
